date,company,likecount,retweetcount
1642696264000,Johnson & Johnson,0,0
1642696260000,Johnson & Johnson,0,0
1642696110000,Johnson & Johnson,0,0
1642654809000,Johnson & Johnson,30,5
1642610592000,Johnson & Johnson,0,1
1642537569000,Johnson & Johnson,0,0
1642537564000,Johnson & Johnson,0,0
1642527691000,Johnson & Johnson,16,5
1642526866000,Johnson & Johnson,0,0
1642516462000,Johnson & Johnson,0,0
1642516450000,Johnson & Johnson,1,0
1642438816000,Johnson & Johnson,36,8
1642436525000,Johnson & Johnson,0,0
1642436520000,Johnson & Johnson,1,0
1642436510000,Johnson & Johnson,0,0
1642110820000,Johnson & Johnson,1,0
1642110815000,Johnson & Johnson,2,0
1642110810000,Johnson & Johnson,0,0
1642109319000,Johnson & Johnson,0,0
1641944442000,Johnson & Johnson,0,0
1641944439000,Johnson & Johnson,0,0
1641944435000,Johnson & Johnson,0,0
1641944419000,Johnson & Johnson,0,0
1641944417000,Johnson & Johnson,0,0
1641944383000,Johnson & Johnson,0,0
1641944380000,Johnson & Johnson,0,0
1641824092000,Johnson & Johnson,0,0
1641824050000,Johnson & Johnson,0,0
1641579301000,Johnson & Johnson,0,0
1641579293000,Johnson & Johnson,0,0
1641579260000,Johnson & Johnson,0,0
1641578734000,Johnson & Johnson,0,0
1641578641000,Johnson & Johnson,0,0
1641578475000,Johnson & Johnson,0,0
1641512448000,Johnson & Johnson,38,19
1641402983000,Johnson & Johnson,0,0
1641402798000,Johnson & Johnson,0,0
1641229234000,Johnson & Johnson,21,3
1641228411000,Johnson & Johnson,0,0
1641220881000,Johnson & Johnson,0,0
1641220873000,Johnson & Johnson,0,0
1640981148000,Johnson & Johnson,0,0
1640981145000,Johnson & Johnson,0,0
1640981136000,Johnson & Johnson,0,0
1640981129000,Johnson & Johnson,0,0
1640981118000,Johnson & Johnson,0,0
1640981115000,Johnson & Johnson,1,0
1640981110000,Johnson & Johnson,0,0
1640888127000,Johnson & Johnson,37,17
1640888066000,Johnson & Johnson,24,7
1640635362000,Johnson & Johnson,0,0
1640635170000,Johnson & Johnson,0,0
1640635166000,Johnson & Johnson,3,0
1640635124000,Johnson & Johnson,1,0
1640209752000,Johnson & Johnson,0,0
1640209747000,Johnson & Johnson,0,0
1640209737000,Johnson & Johnson,0,0
1640209682000,Johnson & Johnson,0,0
1640209675000,Johnson & Johnson,0,0
1640209669000,Johnson & Johnson,0,0
1640204521000,Johnson & Johnson,0,0
1640204464000,Johnson & Johnson,0,0
1640204379000,Johnson & Johnson,0,0
1640204376000,Johnson & Johnson,0,0
1640204306000,Johnson & Johnson,0,0
1640198503000,Johnson & Johnson,23,8
1640124785000,Johnson & Johnson,0,0
1640124777000,Johnson & Johnson,1,0
1640124764000,Johnson & Johnson,0,0
1640124754000,Johnson & Johnson,1,0
1640124638000,Johnson & Johnson,0,0
1640124631000,Johnson & Johnson,0,0
1640124336000,Johnson & Johnson,0,0
1640124258000,Johnson & Johnson,1,0
1640124217000,Johnson & Johnson,0,0
1640106003000,Johnson & Johnson,13,3
1639853894000,Johnson & Johnson,0,0
1639853798000,Johnson & Johnson,0,0
1639853794000,Johnson & Johnson,0,0
1639853786000,Johnson & Johnson,0,1
1639853780000,Johnson & Johnson,0,0
1639853713000,Johnson & Johnson,0,0
1639694397000,Johnson & Johnson,0,0
1639674003000,Johnson & Johnson,24,9
1639598782000,Johnson & Johnson,0,0
1639598781000,Johnson & Johnson,0,0
1639586524000,Johnson & Johnson,23,2
1639581427000,Johnson & Johnson,21,7
1639502220000,Johnson & Johnson,15,3
1639417205000,Johnson & Johnson,0,0
1639417184000,Johnson & Johnson,0,1
1639417163000,Johnson & Johnson,0,0
1639417159000,Johnson & Johnson,0,0
1639417149000,Johnson & Johnson,0,0
1639417145000,Johnson & Johnson,0,0
1639417117000,Johnson & Johnson,0,0
1639416800000,Johnson & Johnson,0,0
1639416771000,Johnson & Johnson,0,0
1639416766000,Johnson & Johnson,0,0
1639416760000,Johnson & Johnson,0,0
1639068347000,Johnson & Johnson,0,0
1639007091000,Johnson & Johnson,0,0
1639007086000,Johnson & Johnson,1,0
1639007073000,Johnson & Johnson,0,0
1639006311000,Johnson & Johnson,0,0
1638977547000,Johnson & Johnson,4,0
1638977421000,Johnson & Johnson,14,2
1638915650000,Johnson & Johnson,0,0
1638915644000,Johnson & Johnson,1,0
1638915629000,Johnson & Johnson,0,0
1638915626000,Johnson & Johnson,0,0
1638816260000,Johnson & Johnson,22,8
1638810001000,Johnson & Johnson,17,4
1638703790000,Johnson & Johnson,0,0
1638703700000,Johnson & Johnson,0,0
1638703697000,Johnson & Johnson,0,0
1638703676000,Johnson & Johnson,0,0
1638703673000,Johnson & Johnson,0,0
1638703669000,Johnson & Johnson,0,0
1638703665000,Johnson & Johnson,0,0
1638554343000,Johnson & Johnson,0,0
1638554304000,Johnson & Johnson,0,0
1638554303000,Johnson & Johnson,1,0
1638554276000,Johnson & Johnson,0,0
1638554269000,Johnson & Johnson,4,0
1638554267000,Johnson & Johnson,1,0
1638549563000,Johnson & Johnson,0,0
1638549559000,Johnson & Johnson,0,0
1638549525000,Johnson & Johnson,1,0
1638549473000,Johnson & Johnson,0,0
1638549469000,Johnson & Johnson,0,0
1638549408000,Johnson & Johnson,0,0
1638549389000,Johnson & Johnson,0,0
1638545455000,Johnson & Johnson,0,0
1638545453000,Johnson & Johnson,0,0
1638540002000,Johnson & Johnson,18,3
1638464400000,Johnson & Johnson,19,6
1638376231000,Johnson & Johnson,22,4
1638370803000,Johnson & Johnson,30,12
1638295201000,Johnson & Johnson,16,2
1638288425000,Johnson & Johnson,21,1
1638287977000,Johnson & Johnson,0,0
1638230698000,Johnson & Johnson,1,0
1638214582000,Johnson & Johnson,6,1
1638214221000,Johnson & Johnson,16,2
1638205225000,Johnson & Johnson,25,8
1637862849000,Johnson & Johnson,0,0
1637862846000,Johnson & Johnson,0,1
1637862842000,Johnson & Johnson,0,0
1637862828000,Johnson & Johnson,0,0
1637862812000,Johnson & Johnson,0,0
1637773201000,Johnson & Johnson,11,2
1637770643000,Johnson & Johnson,24,6
1637690999000,Johnson & Johnson,0,0
1637617813000,Johnson & Johnson,1,0
1637617805000,Johnson & Johnson,0,0
1637617802000,Johnson & Johnson,0,0
1637617786000,Johnson & Johnson,0,0
1637617783000,Johnson & Johnson,0,0
1637617777000,Johnson & Johnson,0,0
1637617586000,Johnson & Johnson,0,0
1637617556000,Johnson & Johnson,0,0
1637617553000,Johnson & Johnson,0,0
1637617522000,Johnson & Johnson,0,0
1637616575000,Johnson & Johnson,0,0
1637616358000,Johnson & Johnson,0,0
1637616353000,Johnson & Johnson,1,0
1637616350000,Johnson & Johnson,0,0
1637616312000,Johnson & Johnson,0,0
1637616308000,Johnson & Johnson,0,0
1637616301000,Johnson & Johnson,0,0
1637616296000,Johnson & Johnson,0,0
1637593586000,Johnson & Johnson,37,14
1637526433000,Johnson & Johnson,0,0
1637526430000,Johnson & Johnson,0,0
1637526425000,Johnson & Johnson,0,0
1637526422000,Johnson & Johnson,0,0
1637526419000,Johnson & Johnson,0,0
1637526416000,Johnson & Johnson,0,0
1637526411000,Johnson & Johnson,0,0
1637526408000,Johnson & Johnson,0,0
1637526388000,Johnson & Johnson,0,0
1637502685000,Johnson & Johnson,55,15
1637341449000,Johnson & Johnson,25,5
1637332272000,Johnson & Johnson,9,1
1637332272000,Johnson & Johnson,30,9
1637268563000,Johnson & Johnson,0,0
1637268560000,Johnson & Johnson,0,0
1637268556000,Johnson & Johnson,0,0
1637268551000,Johnson & Johnson,0,0
1637268548000,Johnson & Johnson,0,0
1637268545000,Johnson & Johnson,0,0
1637256605000,Johnson & Johnson,26,4
1637256217000,Johnson & Johnson,21,2
1637254275000,Johnson & Johnson,16,4
1637246881000,Johnson & Johnson,13,3
1637243922000,Johnson & Johnson,34,3
1637241906000,Johnson & Johnson,22,4
1637190141000,Johnson & Johnson,7,3
1637189337000,Johnson & Johnson,38,5
1637179217000,Johnson & Johnson,10,2
1637175616000,Johnson & Johnson,11,5
1637093370000,Johnson & Johnson,15,2
1637018205000,Johnson & Johnson,0,0
1637018185000,Johnson & Johnson,0,0
1637018184000,Johnson & Johnson,0,0
1637001001000,Johnson & Johnson,7,2
1637000185000,Johnson & Johnson,0,0
1637000111000,Johnson & Johnson,1,0
1636753825000,Johnson & Johnson,0,0
1636753823000,Johnson & Johnson,0,0
1636753820000,Johnson & Johnson,1,1
1636753801000,Johnson & Johnson,1,0
1636753744000,Johnson & Johnson,0,0
1636753740000,Johnson & Johnson,1,0
1636753643000,Johnson & Johnson,1,0
1636734768000,Johnson & Johnson,0,0
1636720951000,Johnson & Johnson,64,35
1636644701000,Johnson & Johnson,40,10
1636639202000,Johnson & Johnson,14,1
1636496782000,Johnson & Johnson,1,0
1636484401000,Johnson & Johnson,9,0
1636477370000,Johnson & Johnson,5,1
1636468249000,Johnson & Johnson,13,7
1636467553000,Johnson & Johnson,0,0
1636390872000,Johnson & Johnson,8,4
1636128035000,Johnson & Johnson,13,8
1636120278000,Johnson & Johnson,13,3
1636116886000,Johnson & Johnson,1,0
1636116795000,Johnson & Johnson,0,0
1636116783000,Johnson & Johnson,0,0
1636116780000,Johnson & Johnson,0,0
1636116768000,Johnson & Johnson,1,0
1636116747000,Johnson & Johnson,1,0
1636116738000,Johnson & Johnson,0,0
1636116736000,Johnson & Johnson,0,0
1636116733000,Johnson & Johnson,0,0
1636032601000,Johnson & Johnson,12,1
1635955126000,Johnson & Johnson,26,10
1635944374000,Johnson & Johnson,25,7
1635870588000,Johnson & Johnson,13,3
1635858028000,Johnson & Johnson,0,0
1635782402000,Johnson & Johnson,12,4
1635632509000,Johnson & Johnson,0,0
1635632504000,Johnson & Johnson,2,0
1635512401000,Johnson & Johnson,13,1
1635466170000,Johnson & Johnson,1,0
1635466151000,Johnson & Johnson,0,0
1635466117000,Johnson & Johnson,0,0
1635466112000,Johnson & Johnson,0,0
1635465836000,Johnson & Johnson,1,1
1635436824000,Johnson & Johnson,15,2
1635431716000,Johnson & Johnson,0,0
1635431711000,Johnson & Johnson,0,0
1635426015000,Johnson & Johnson,23,10
1635350231000,Johnson & Johnson,9,2
1635345210000,Johnson & Johnson,18,4
1635290958000,Johnson & Johnson,0,0
1635263847000,Johnson & Johnson,15,3
1635180727000,Johnson & Johnson,2,0
1635180551000,Johnson & Johnson,2,0
1635180517000,Johnson & Johnson,0,0
1635180490000,Johnson & Johnson,0,0
1635180488000,Johnson & Johnson,0,0
1635180485000,Johnson & Johnson,0,0
1635180483000,Johnson & Johnson,0,0
1635180443000,Johnson & Johnson,1,0
1635180014000,Johnson & Johnson,0,0
1635179979000,Johnson & Johnson,1,0
1635179958000,Johnson & Johnson,0,0
1635179953000,Johnson & Johnson,0,0
1635179949000,Johnson & Johnson,0,0
1635179946000,Johnson & Johnson,1,0
1634997769000,Johnson & Johnson,20,3
1634908698000,Johnson & Johnson,1,0
1634833642000,Johnson & Johnson,16,10
1634828149000,Johnson & Johnson,21,3
1634825172000,Johnson & Johnson,57,15
1634745532000,Johnson & Johnson,17,3
1634740278000,Johnson & Johnson,20,4
1634734370000,Johnson & Johnson,0,0
1634663784000,Johnson & Johnson,25,8
1634661135000,Johnson & Johnson,1,0
1634661122000,Johnson & Johnson,0,0
1634657407000,Johnson & Johnson,8,3
1634653805000,Johnson & Johnson,19,2
1634652014000,Johnson & Johnson,21,8
1634646304000,Johnson & Johnson,14,1
1634641209000,Johnson & Johnson,28,3
1634640990000,Johnson & Johnson,0,0
1634586024000,Johnson & Johnson,0,0
1634586006000,Johnson & Johnson,1,0
1634586003000,Johnson & Johnson,0,0
1634583487000,Johnson & Johnson,17,5
1634563762000,Johnson & Johnson,117,29
1634560251000,Johnson & Johnson,1,0
1634324943000,Johnson & Johnson,64,21
1634313462000,Johnson & Johnson,15,5
1634242453000,Johnson & Johnson,0,0
1634242450000,Johnson & Johnson,0,0
1634242353000,Johnson & Johnson,1,0
1634242344000,Johnson & Johnson,0,0
1634242297000,Johnson & Johnson,2,1
1634227940000,Johnson & Johnson,12,2
1634216222000,Johnson & Johnson,15,3
1634144554000,Johnson & Johnson,17,4
1634139083000,Johnson & Johnson,20,5
1634131116000,Johnson & Johnson,19,7
1634075290000,Johnson & Johnson,1,0
1634075279000,Johnson & Johnson,0,0
1633968015000,Johnson & Johnson,17,5
1633874657000,Johnson & Johnson,0,0
1633874650000,Johnson & Johnson,0,0
1633874632000,Johnson & Johnson,0,0
1633874616000,Johnson & Johnson,0,0
1633874612000,Johnson & Johnson,0,0
1633874052000,Johnson & Johnson,24,14
1633708689000,Johnson & Johnson,32,13
1633703912000,Johnson & Johnson,11,1
1633642808000,Johnson & Johnson,0,0
1633563649000,Johnson & Johnson,0,0
1633563631000,Johnson & Johnson,0,0
1633563607000,Johnson & Johnson,0,0
1633563603000,Johnson & Johnson,0,0
1633452765000,Johnson & Johnson,0,0
1633452762000,Johnson & Johnson,0,0
1633452755000,Johnson & Johnson,0,0
1633452744000,Johnson & Johnson,0,0
1633452740000,Johnson & Johnson,0,0
1633452739000,Johnson & Johnson,0,0
1633452658000,Johnson & Johnson,0,0
1633452656000,Johnson & Johnson,0,0
1633440562000,Johnson & Johnson,25,4
1633383813000,Johnson & Johnson,0,0
1633383808000,Johnson & Johnson,0,0
1633371289000,Johnson & Johnson,21,6
1633359684000,Johnson & Johnson,13,4
1633125035000,Johnson & Johnson,0,0
1633125033000,Johnson & Johnson,0,0
1633028728000,Johnson & Johnson,9,3
1633023179000,Johnson & Johnson,10,2
1633017548000,Johnson & Johnson,27,7
1633010374000,Johnson & Johnson,6,2
1633010249000,Johnson & Johnson,4,2
1633010111000,Johnson & Johnson,9,3
1633009888000,Johnson & Johnson,11,6
1633009768000,Johnson & Johnson,6,1
1633009631000,Johnson & Johnson,19,6
1633009544000,Johnson & Johnson,7,1
1633009469000,Johnson & Johnson,46,7
1633009373000,Johnson & Johnson,25,6
1632920249000,Johnson & Johnson,18,10
1632920038000,Johnson & Johnson,0,0
1632920012000,Johnson & Johnson,1,0
1632920006000,Johnson & Johnson,1,0
1632919980000,Johnson & Johnson,0,0
1632848392000,Johnson & Johnson,13,5
1632845312000,Johnson & Johnson,10,3
1632709039000,Johnson & Johnson,0,1
1632709010000,Johnson & Johnson,0,0
1632708963000,Johnson & Johnson,0,0
1632708961000,Johnson & Johnson,0,0
1632437342000,Johnson & Johnson,0,0
1632437338000,Johnson & Johnson,0,0
1632437285000,Johnson & Johnson,0,0
1632437225000,Johnson & Johnson,2,0
1632326295000,Johnson & Johnson,20,6
1632263014000,Johnson & Johnson,0,0
1632263010000,Johnson & Johnson,0,0
1632263005000,Johnson & Johnson,0,0
1632262994000,Johnson & Johnson,0,0
1632262976000,Johnson & Johnson,0,0
1632262974000,Johnson & Johnson,1,0
1632262959000,Johnson & Johnson,0,0
1632262952000,Johnson & Johnson,0,0
1632262576000,Johnson & Johnson,0,0
1632240314000,Johnson & Johnson,19,4
1632232836000,Johnson & Johnson,132,47
1632229029000,Johnson & Johnson,0,0
1632181688000,Johnson & Johnson,0,0
1632181632000,Johnson & Johnson,1,0
1632181615000,Johnson & Johnson,0,0
1632181580000,Johnson & Johnson,0,0
1632181577000,Johnson & Johnson,1,0
1632164444000,Johnson & Johnson,23,5
1632163407000,Johnson & Johnson,1,0
1631974388000,Johnson & Johnson,24,8
1631971932000,Johnson & Johnson,1,0
1631971924000,Johnson & Johnson,0,0
1631822548000,Johnson & Johnson,0,0
1631808023000,Johnson & Johnson,17,4
1631747621000,Johnson & Johnson,0,0
1631747618000,Johnson & Johnson,0,0
1631747506000,Johnson & Johnson,0,0
1631747385000,Johnson & Johnson,1,0
1631747269000,Johnson & Johnson,0,0
1631747161000,Johnson & Johnson,0,0
1631710812000,Johnson & Johnson,24,8
1631573959000,Johnson & Johnson,0,0
1631573946000,Johnson & Johnson,2,0
1631573934000,Johnson & Johnson,0,0
1631573924000,Johnson & Johnson,0,0
1631314004000,Johnson & Johnson,0,0
1631313940000,Johnson & Johnson,0,0
1631222193000,Johnson & Johnson,0,0
1631222188000,Johnson & Johnson,0,0
1631222157000,Johnson & Johnson,0,0
1631222108000,Johnson & Johnson,0,0
1631221980000,Johnson & Johnson,0,0
1631221974000,Johnson & Johnson,0,0
1631221942000,Johnson & Johnson,0,0
1631221938000,Johnson & Johnson,0,0
1631221883000,Johnson & Johnson,0,0
1631221869000,Johnson & Johnson,0,0
1631221837000,Johnson & Johnson,0,0
1631203160000,Johnson & Johnson,19,9
1631116814000,Johnson & Johnson,24,6
1631051811000,Johnson & Johnson,0,0
1631051782000,Johnson & Johnson,0,0
1631051771000,Johnson & Johnson,0,0
1631051765000,Johnson & Johnson,0,0
1630675727000,Johnson & Johnson,0,0
1630675705000,Johnson & Johnson,0,0
1630675629000,Johnson & Johnson,1,0
1630675614000,Johnson & Johnson,1,1
1630675318000,Johnson & Johnson,0,0
1630532302000,Johnson & Johnson,1,0
1630532252000,Johnson & Johnson,0,0
1630532243000,Johnson & Johnson,1,0
1630532238000,Johnson & Johnson,0,0
1630532230000,Johnson & Johnson,0,0
1630532226000,Johnson & Johnson,1,0
1630512015000,Johnson & Johnson,31,9
1630355973000,Johnson & Johnson,0,0
1630355939000,Johnson & Johnson,0,0
1630355937000,Johnson & Johnson,1,0
1630355923000,Johnson & Johnson,0,0
1630355913000,Johnson & Johnson,0,0
1630355910000,Johnson & Johnson,0,0
1630355876000,Johnson & Johnson,0,0
1630355871000,Johnson & Johnson,0,0
1630355865000,Johnson & Johnson,0,0
1630355862000,Johnson & Johnson,1,0
1630355770000,Johnson & Johnson,0,0
1630355658000,Johnson & Johnson,0,0
1630355652000,Johnson & Johnson,0,0
1630329663000,Johnson & Johnson,0,0
1630329653000,Johnson & Johnson,0,0
1630329566000,Johnson & Johnson,0,0
1630329562000,Johnson & Johnson,0,0
1630329552000,Johnson & Johnson,0,0
1630329543000,Johnson & Johnson,1,0
1630329487000,Johnson & Johnson,0,0
1630329477000,Johnson & Johnson,1,0
1630329446000,Johnson & Johnson,0,0
1630329424000,Johnson & Johnson,0,0
1630329400000,Johnson & Johnson,0,0
1630080551000,Johnson & Johnson,0,0
1630080518000,Johnson & Johnson,0,0
1629936343000,Johnson & Johnson,0,0
1629901805000,Johnson & Johnson,38,16
1629895148000,Johnson & Johnson,99,39
1629895044000,Johnson & Johnson,0,0
1629827172000,Johnson & Johnson,0,0
1629814813000,Johnson & Johnson,2,0
1629814700000,Johnson & Johnson,0,0
1629814696000,Johnson & Johnson,0,0
1629810449000,Johnson & Johnson,0,0
1629810415000,Johnson & Johnson,1,0
1629810400000,Johnson & Johnson,1,0
1629810390000,Johnson & Johnson,2,1
1629810378000,Johnson & Johnson,1,1
1629810373000,Johnson & Johnson,0,0
1629810317000,Johnson & Johnson,0,0
1629810295000,Johnson & Johnson,1,0
1629810279000,Johnson & Johnson,0,0
1629753403000,Johnson & Johnson,0,0
1629753377000,Johnson & Johnson,0,0
1629753371000,Johnson & Johnson,0,0
1629753343000,Johnson & Johnson,0,0
1629753284000,Johnson & Johnson,0,0
1629753275000,Johnson & Johnson,0,0
1629753205000,Johnson & Johnson,0,0
1629493514000,Johnson & Johnson,0,0
1629493467000,Johnson & Johnson,0,0
1629493436000,Johnson & Johnson,0,0
1629493392000,Johnson & Johnson,0,0
1629493381000,Johnson & Johnson,0,0
1629493316000,Johnson & Johnson,1,0
1629493313000,Johnson & Johnson,1,0
1629493309000,Johnson & Johnson,0,0
1629493307000,Johnson & Johnson,1,0
1629476216000,Johnson & Johnson,0,0
1629476141000,Johnson & Johnson,0,0
1629476092000,Johnson & Johnson,0,0
1629476084000,Johnson & Johnson,0,0
1629475957000,Johnson & Johnson,0,0
1629411568000,Johnson & Johnson,80,23
1629411027000,Johnson & Johnson,66,21
1629378011000,Johnson & Johnson,22,7
1629324853000,Johnson & Johnson,1,0
1629215593000,Johnson & Johnson,50,18
1629204853000,Johnson & Johnson,0,0
1629204842000,Johnson & Johnson,0,0
1629142053000,Johnson & Johnson,0,0
1629140466000,Johnson & Johnson,30,13
1629129620000,Johnson & Johnson,10,3
1629119788000,Johnson & Johnson,0,0
1629119706000,Johnson & Johnson,0,0
1629119701000,Johnson & Johnson,0,0
1629119628000,Johnson & Johnson,0,0
1629119499000,Johnson & Johnson,1,1
1629119492000,Johnson & Johnson,0,0
1629119485000,Johnson & Johnson,1,1
1629119451000,Johnson & Johnson,0,0
1629119446000,Johnson & Johnson,0,0
1628605806000,Johnson & Johnson,36,14
1628517009000,Johnson & Johnson,0,0
1628516839000,Johnson & Johnson,1,0
1628254814000,Johnson & Johnson,37,9
1628006420000,Johnson & Johnson,26,6
1628004893000,Johnson & Johnson,1,0
1628004884000,Johnson & Johnson,1,0
1628004878000,Johnson & Johnson,1,0
1627910623000,Johnson & Johnson,1,0
1627910612000,Johnson & Johnson,0,0
1627910536000,Johnson & Johnson,0,0
1627910533000,Johnson & Johnson,0,0
1627910529000,Johnson & Johnson,0,0
1627910526000,Johnson & Johnson,0,0
1627910513000,Johnson & Johnson,0,0
1627910510000,Johnson & Johnson,1,0
1627910455000,Johnson & Johnson,0,0
1627910407000,Johnson & Johnson,2,0
1627910368000,Johnson & Johnson,0,0
1627826412000,Johnson & Johnson,33,8
1627678192000,Johnson & Johnson,0,0
1627678148000,Johnson & Johnson,0,0
1627678141000,Johnson & Johnson,0,0
1627678137000,Johnson & Johnson,0,0
1627477209000,Johnson & Johnson,22,5
1627475573000,Johnson & Johnson,0,0
1627266765000,Johnson & Johnson,0,0
1627266762000,Johnson & Johnson,0,0
1627266678000,Johnson & Johnson,0,0
1627266642000,Johnson & Johnson,0,0
1627266639000,Johnson & Johnson,0,0
1627266634000,Johnson & Johnson,0,0
1627266616000,Johnson & Johnson,0,0
1627266583000,Johnson & Johnson,0,0
1627056030000,Johnson & Johnson,28,7
1627055172000,Johnson & Johnson,11,0
1627055100000,Johnson & Johnson,1,0
1626969622000,Johnson & Johnson,15,3
1626968539000,Johnson & Johnson,1,0
1626968484000,Johnson & Johnson,0,0
1626966005000,Johnson & Johnson,24,1
1626881407000,Johnson & Johnson,12,6
1626877807000,Johnson & Johnson,19,2
1626876017000,Johnson & Johnson,33,5
1626872110000,Johnson & Johnson,0,0
1626872037000,Johnson & Johnson,0,0
1626871941000,Johnson & Johnson,0,0
1626871935000,Johnson & Johnson,0,0
1626871926000,Johnson & Johnson,0,0
1626870343000,Johnson & Johnson,5,0
1626865210000,Johnson & Johnson,60,6
1626789613000,Johnson & Johnson,16,3
1626786013000,Johnson & Johnson,8,1
1626735452000,Johnson & Johnson,0,0
1626735372000,Johnson & Johnson,0,0
1626697257000,Johnson & Johnson,0,0
1626697215000,Johnson & Johnson,0,0
1626697163000,Johnson & Johnson,0,0
1626697157000,Johnson & Johnson,0,0
1626697129000,Johnson & Johnson,0,0
1626697120000,Johnson & Johnson,0,0
1626697072000,Johnson & Johnson,0,0
1626697056000,Johnson & Johnson,0,0
1626697035000,Johnson & Johnson,0,0
1626697031000,Johnson & Johnson,0,0
1626697014000,Johnson & Johnson,0,0
1626696988000,Johnson & Johnson,0,0
1626696983000,Johnson & Johnson,0,0
1626696979000,Johnson & Johnson,0,0
1626696973000,Johnson & Johnson,0,0
1626696964000,Johnson & Johnson,0,1
1626696961000,Johnson & Johnson,0,0
1626696958000,Johnson & Johnson,1,0
1626696952000,Johnson & Johnson,0,0
1626696945000,Johnson & Johnson,0,0
1626696942000,Johnson & Johnson,0,0
1626696854000,Johnson & Johnson,0,0
1626696845000,Johnson & Johnson,0,0
1626696831000,Johnson & Johnson,0,0
1626696794000,Johnson & Johnson,0,0
1626696786000,Johnson & Johnson,0,0
1626696682000,Johnson & Johnson,0,0
1626696675000,Johnson & Johnson,1,0
1626696651000,Johnson & Johnson,0,0
1626696618000,Johnson & Johnson,0,0
1626696531000,Johnson & Johnson,0,0
1626696526000,Johnson & Johnson,0,0
1626696521000,Johnson & Johnson,0,0
1626696517000,Johnson & Johnson,0,0
1626377261000,Johnson & Johnson,0,0
1626377254000,Johnson & Johnson,0,0
1626377225000,Johnson & Johnson,0,0
1626377053000,Johnson & Johnson,1,0
1626377029000,Johnson & Johnson,0,0
1626376990000,Johnson & Johnson,0,0
1626310080000,Johnson & Johnson,29,10
1626277185000,Johnson & Johnson,0,0
1626277122000,Johnson & Johnson,0,0
1626183139000,Johnson & Johnson,0,0
1626183136000,Johnson & Johnson,0,0
1626107409000,Johnson & Johnson,23,9
1626033033000,Johnson & Johnson,0,0
1626033027000,Johnson & Johnson,0,0
1626032989000,Johnson & Johnson,0,0
1625940508000,Johnson & Johnson,51,14
1625873511000,Johnson & Johnson,79,26
1625864880000,Johnson & Johnson,0,0
1625782432000,Johnson & Johnson,0,0
1625782423000,Johnson & Johnson,0,0
1625700135000,Johnson & Johnson,0,0
1625587544000,Johnson & Johnson,3,0
1625587521000,Johnson & Johnson,1,1
1625587503000,Johnson & Johnson,0,0
1625519397000,Johnson & Johnson,1,0
1625519382000,Johnson & Johnson,0,0
1625243414000,Johnson & Johnson,39,16
1625241671000,Johnson & Johnson,1,0
1625241660000,Johnson & Johnson,1,0
1625241558000,Johnson & Johnson,0,0
1625241535000,Johnson & Johnson,1,0
1625241514000,Johnson & Johnson,0,0
1625233046000,Johnson & Johnson,1,0
1625233039000,Johnson & Johnson,1,0
1625233038000,Johnson & Johnson,299,96
1625233036000,Johnson & Johnson,1,0
1625233030000,Johnson & Johnson,1,0
1625232924000,Johnson & Johnson,0,0
1625232917000,Johnson & Johnson,0,0
1625232907000,Johnson & Johnson,0,0
1625232904000,Johnson & Johnson,1,0
1625232893000,Johnson & Johnson,0,0
1625232889000,Johnson & Johnson,0,0
1625059809000,Johnson & Johnson,21,9
1625007436000,Johnson & Johnson,0,0
1625007201000,Johnson & Johnson,6,0
1625007178000,Johnson & Johnson,0,0
1625007068000,Johnson & Johnson,0,0
1624973734000,Johnson & Johnson,28,8
1624803574000,Johnson & Johnson,0,0
1624803509000,Johnson & Johnson,1,0
1624546828000,Johnson & Johnson,14,6
1624482485000,Johnson & Johnson,0,0
1624482482000,Johnson & Johnson,0,0
1624481663000,Johnson & Johnson,0,0
1624481661000,Johnson & Johnson,0,0
1624466180000,Johnson & Johnson,0,0
1624466080000,Johnson & Johnson,0,0
1624466074000,Johnson & Johnson,0,0
1624465898000,Johnson & Johnson,0,0
1624465876000,Johnson & Johnson,0,0
1624374168000,Johnson & Johnson,25,12
1624366813000,Johnson & Johnson,15,4
1624366152000,Johnson & Johnson,1,0
1624197613000,Johnson & Johnson,33,3
1624030560000,Johnson & Johnson,1,0
1623945636000,Johnson & Johnson,23,6
1623945290000,Johnson & Johnson,1,0
1623945280000,Johnson & Johnson,0,0
1623867139000,Johnson & Johnson,1,1
1623635999000,Johnson & Johnson,1,0
1623425408000,Johnson & Johnson,39,8
1623424231000,Johnson & Johnson,1,0
1623424110000,Johnson & Johnson,1,0
1623270478000,Johnson & Johnson,0,0
1623270335000,Johnson & Johnson,0,0
1623261618000,Johnson & Johnson,38,13
1623243614000,Johnson & Johnson,66,15
1623243390000,Johnson & Johnson,0,0
1623243380000,Johnson & Johnson,2,0
1623168333000,Johnson & Johnson,13,2
1623088817000,Johnson & Johnson,18,2
1623083259000,Johnson & Johnson,0,0
1623082997000,Johnson & Johnson,1,0
1622756263000,Johnson & Johnson,1,0
1622756235000,Johnson & Johnson,0,0
1622649623000,Johnson & Johnson,30,11
1622552888000,Johnson & Johnson,81,37
1622461804000,Johnson & Johnson,0,0
1622461795000,Johnson & Johnson,1,0
1622461790000,Johnson & Johnson,14,0
1622461766000,Johnson & Johnson,2,0
1622461738000,Johnson & Johnson,0,0
1622461727000,Johnson & Johnson,0,0
