date,company,likecount,retweetcount
2022-02-17,Johnson & Johnson,1,0
2022-02-17,Johnson & Johnson,0,0
2022-02-17,Johnson & Johnson,0,0
2022-02-17,Johnson & Johnson,1,0
2022-02-15,Johnson & Johnson,0,0
2022-02-15,Johnson & Johnson,0,0
2022-02-15,Johnson & Johnson,0,0
2022-02-15,Johnson & Johnson,0,0
2022-02-11,Johnson & Johnson,33,10
2022-02-09,Johnson & Johnson,0,0
2022-02-09,Johnson & Johnson,0,0
2022-02-04,Johnson & Johnson,36,7
2022-02-03,Johnson & Johnson,0,0
2022-02-03,Johnson & Johnson,0,0
2022-02-03,Johnson & Johnson,1,0
2022-02-03,Johnson & Johnson,0,0
2022-02-03,Johnson & Johnson,0,0
2022-02-03,Johnson & Johnson,1,0
2022-02-02,Johnson & Johnson,55,20
2022-02-02,Johnson & Johnson,0,0
2022-02-02,Johnson & Johnson,0,0
2022-02-01,Johnson & Johnson,34,12
2022-01-31,Johnson & Johnson,0,0
2022-01-31,Johnson & Johnson,0,0
2022-01-31,Johnson & Johnson,0,0
2022-01-27,Johnson & Johnson,24,9
2022-01-26,Johnson & Johnson,0,0
2022-01-26,Johnson & Johnson,0,0
2022-01-26,Johnson & Johnson,0,0
2022-01-26,Johnson & Johnson,18,5
2022-01-25,Johnson & Johnson,10,5
2022-01-25,Johnson & Johnson,12,2
2022-01-25,Johnson & Johnson,36,4
2022-01-25,Johnson & Johnson,6,1
2022-01-25,Johnson & Johnson,23,5
2022-01-24,Johnson & Johnson,15,1
2022-01-24,Johnson & Johnson,1,0
2022-01-24,Johnson & Johnson,1,0
2022-01-24,Johnson & Johnson,1,0
2022-01-24,Johnson & Johnson,1,0
2022-01-21,Johnson & Johnson,11,2
2022-01-20,Johnson & Johnson,0,0
2022-01-20,Johnson & Johnson,0,0
2022-01-20,Johnson & Johnson,0,0
2022-01-20,Johnson & Johnson,0,0
2022-01-20,Johnson & Johnson,30,5
2022-01-19,Johnson & Johnson,0,1
2022-01-18,Johnson & Johnson,0,0
2022-01-18,Johnson & Johnson,0,0
2022-01-18,Johnson & Johnson,16,5
2022-01-18,Johnson & Johnson,0,0
2022-01-18,Johnson & Johnson,0,0
2022-01-18,Johnson & Johnson,1,0
2022-01-17,Johnson & Johnson,36,8
2022-01-17,Johnson & Johnson,0,0
2022-01-17,Johnson & Johnson,1,0
2022-01-17,Johnson & Johnson,0,0
2022-01-13,Johnson & Johnson,1,0
2022-01-13,Johnson & Johnson,2,0
2022-01-13,Johnson & Johnson,0,0
2022-01-13,Johnson & Johnson,0,0
2022-01-11,Johnson & Johnson,0,0
2022-01-11,Johnson & Johnson,0,0
2022-01-11,Johnson & Johnson,0,0
2022-01-11,Johnson & Johnson,0,0
2022-01-11,Johnson & Johnson,0,0
2022-01-11,Johnson & Johnson,0,0
2022-01-11,Johnson & Johnson,0,0
2022-01-10,Johnson & Johnson,0,0
2022-01-10,Johnson & Johnson,0,0
2022-01-07,Johnson & Johnson,0,0
2022-01-07,Johnson & Johnson,0,0
2022-01-07,Johnson & Johnson,0,0
2022-01-07,Johnson & Johnson,0,0
2022-01-07,Johnson & Johnson,0,0
2022-01-07,Johnson & Johnson,0,0
2022-01-06,Johnson & Johnson,38,19
2022-01-05,Johnson & Johnson,0,0
2022-01-05,Johnson & Johnson,0,0
2022-01-03,Johnson & Johnson,21,3
2022-01-03,Johnson & Johnson,0,0
2022-01-03,Johnson & Johnson,0,0
2022-01-03,Johnson & Johnson,0,0
2021-12-31,Johnson & Johnson,0,0
2021-12-31,Johnson & Johnson,0,0
2021-12-31,Johnson & Johnson,0,0
2021-12-31,Johnson & Johnson,0,0
2021-12-31,Johnson & Johnson,0,0
2021-12-31,Johnson & Johnson,1,0
2021-12-31,Johnson & Johnson,0,0
2021-12-30,Johnson & Johnson,37,17
2021-12-30,Johnson & Johnson,24,7
2021-12-27,Johnson & Johnson,0,0
2021-12-27,Johnson & Johnson,0,0
2021-12-27,Johnson & Johnson,3,0
2021-12-27,Johnson & Johnson,1,0
2021-12-22,Johnson & Johnson,0,0
2021-12-22,Johnson & Johnson,0,0
2021-12-22,Johnson & Johnson,0,0
2021-12-22,Johnson & Johnson,0,0
2021-12-22,Johnson & Johnson,0,0
2021-12-22,Johnson & Johnson,0,0
2021-12-22,Johnson & Johnson,0,0
2021-12-22,Johnson & Johnson,0,0
2021-12-22,Johnson & Johnson,0,0
2021-12-22,Johnson & Johnson,0,0
2021-12-22,Johnson & Johnson,0,0
2021-12-22,Johnson & Johnson,23,8
2021-12-21,Johnson & Johnson,0,0
2021-12-21,Johnson & Johnson,1,0
2021-12-21,Johnson & Johnson,0,0
2021-12-21,Johnson & Johnson,1,0
2021-12-21,Johnson & Johnson,0,0
2021-12-21,Johnson & Johnson,0,0
2021-12-21,Johnson & Johnson,0,0
2021-12-21,Johnson & Johnson,1,0
2021-12-21,Johnson & Johnson,0,0
2021-12-21,Johnson & Johnson,13,3
2021-12-18,Johnson & Johnson,0,0
2021-12-18,Johnson & Johnson,0,0
2021-12-18,Johnson & Johnson,0,0
2021-12-18,Johnson & Johnson,0,1
2021-12-18,Johnson & Johnson,0,0
2021-12-18,Johnson & Johnson,0,0
2021-12-16,Johnson & Johnson,0,0
2021-12-16,Johnson & Johnson,24,9
2021-12-15,Johnson & Johnson,0,0
2021-12-15,Johnson & Johnson,0,0
2021-12-15,Johnson & Johnson,23,2
2021-12-15,Johnson & Johnson,21,7
2021-12-14,Johnson & Johnson,15,3
2021-12-13,Johnson & Johnson,0,0
2021-12-13,Johnson & Johnson,0,1
2021-12-13,Johnson & Johnson,0,0
2021-12-13,Johnson & Johnson,0,0
2021-12-13,Johnson & Johnson,0,0
2021-12-13,Johnson & Johnson,0,0
2021-12-13,Johnson & Johnson,0,0
2021-12-13,Johnson & Johnson,0,0
2021-12-13,Johnson & Johnson,0,0
2021-12-13,Johnson & Johnson,0,0
2021-12-13,Johnson & Johnson,0,0
2021-12-09,Johnson & Johnson,0,0
2021-12-08,Johnson & Johnson,0,0
2021-12-08,Johnson & Johnson,1,0
2021-12-08,Johnson & Johnson,0,0
2021-12-08,Johnson & Johnson,0,0
2021-12-08,Johnson & Johnson,4,0
2021-12-08,Johnson & Johnson,14,2
2021-12-07,Johnson & Johnson,0,0
2021-12-07,Johnson & Johnson,1,0
2021-12-07,Johnson & Johnson,0,0
2021-12-07,Johnson & Johnson,0,0
2021-12-06,Johnson & Johnson,22,8
2021-12-06,Johnson & Johnson,17,4
2021-12-05,Johnson & Johnson,0,0
2021-12-05,Johnson & Johnson,0,0
2021-12-05,Johnson & Johnson,0,0
2021-12-05,Johnson & Johnson,0,0
2021-12-05,Johnson & Johnson,0,0
2021-12-05,Johnson & Johnson,0,0
2021-12-05,Johnson & Johnson,0,0
2021-12-03,Johnson & Johnson,0,0
2021-12-03,Johnson & Johnson,0,0
2021-12-03,Johnson & Johnson,1,0
2021-12-03,Johnson & Johnson,0,0
2021-12-03,Johnson & Johnson,4,0
2021-12-03,Johnson & Johnson,1,0
2021-12-03,Johnson & Johnson,0,0
2021-12-03,Johnson & Johnson,0,0
2021-12-03,Johnson & Johnson,1,0
2021-12-03,Johnson & Johnson,0,0
2021-12-03,Johnson & Johnson,0,0
2021-12-03,Johnson & Johnson,0,0
2021-12-03,Johnson & Johnson,0,0
2021-12-03,Johnson & Johnson,0,0
2021-12-03,Johnson & Johnson,0,0
2021-12-03,Johnson & Johnson,18,3
2021-12-02,Johnson & Johnson,19,6
2021-12-01,Johnson & Johnson,22,4
2021-12-01,Johnson & Johnson,30,12
2021-11-30,Johnson & Johnson,16,2
2021-11-30,Johnson & Johnson,21,1
2021-11-30,Johnson & Johnson,0,0
2021-11-30,Johnson & Johnson,1,0
2021-11-29,Johnson & Johnson,6,1
2021-11-29,Johnson & Johnson,16,2
2021-11-29,Johnson & Johnson,25,8
2021-11-25,Johnson & Johnson,0,0
2021-11-25,Johnson & Johnson,0,1
2021-11-25,Johnson & Johnson,0,0
2021-11-25,Johnson & Johnson,0,0
2021-11-25,Johnson & Johnson,0,0
2021-11-24,Johnson & Johnson,11,2
2021-11-24,Johnson & Johnson,24,6
2021-11-23,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,1,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,1,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,0,0
2021-11-22,Johnson & Johnson,37,14
2021-11-21,Johnson & Johnson,0,0
2021-11-21,Johnson & Johnson,0,0
2021-11-21,Johnson & Johnson,0,0
2021-11-21,Johnson & Johnson,0,0
2021-11-21,Johnson & Johnson,0,0
2021-11-21,Johnson & Johnson,0,0
2021-11-21,Johnson & Johnson,0,0
2021-11-21,Johnson & Johnson,0,0
2021-11-21,Johnson & Johnson,0,0
2021-11-21,Johnson & Johnson,55,15
2021-11-19,Johnson & Johnson,25,5
2021-11-19,Johnson & Johnson,9,1
2021-11-19,Johnson & Johnson,30,9
2021-11-18,Johnson & Johnson,0,0
2021-11-18,Johnson & Johnson,0,0
2021-11-18,Johnson & Johnson,0,0
2021-11-18,Johnson & Johnson,0,0
2021-11-18,Johnson & Johnson,0,0
2021-11-18,Johnson & Johnson,0,0
2021-11-18,Johnson & Johnson,26,4
2021-11-18,Johnson & Johnson,21,2
2021-11-18,Johnson & Johnson,16,4
2021-11-18,Johnson & Johnson,13,3
2021-11-18,Johnson & Johnson,34,3
2021-11-18,Johnson & Johnson,22,4
2021-11-17,Johnson & Johnson,7,3
2021-11-17,Johnson & Johnson,38,5
2021-11-17,Johnson & Johnson,10,2
2021-11-17,Johnson & Johnson,11,5
2021-11-16,Johnson & Johnson,15,2
2021-11-15,Johnson & Johnson,0,0
2021-11-15,Johnson & Johnson,0,0
2021-11-15,Johnson & Johnson,0,0
2021-11-15,Johnson & Johnson,7,2
2021-11-15,Johnson & Johnson,0,0
2021-11-15,Johnson & Johnson,1,0
2021-11-12,Johnson & Johnson,0,0
2021-11-12,Johnson & Johnson,0,0
2021-11-12,Johnson & Johnson,1,1
2021-11-12,Johnson & Johnson,1,0
2021-11-12,Johnson & Johnson,0,0
2021-11-12,Johnson & Johnson,1,0
2021-11-12,Johnson & Johnson,1,0
2021-11-12,Johnson & Johnson,0,0
2021-11-12,Johnson & Johnson,64,35
2021-11-11,Johnson & Johnson,40,10
2021-11-11,Johnson & Johnson,14,1
2021-11-09,Johnson & Johnson,1,0
2021-11-09,Johnson & Johnson,9,0
2021-11-09,Johnson & Johnson,5,1
2021-11-09,Johnson & Johnson,13,7
2021-11-09,Johnson & Johnson,0,0
2021-11-08,Johnson & Johnson,8,4
2021-11-05,Johnson & Johnson,13,8
2021-11-05,Johnson & Johnson,13,3
2021-11-05,Johnson & Johnson,1,0
2021-11-05,Johnson & Johnson,0,0
2021-11-05,Johnson & Johnson,0,0
2021-11-05,Johnson & Johnson,0,0
2021-11-05,Johnson & Johnson,1,0
2021-11-05,Johnson & Johnson,1,0
2021-11-05,Johnson & Johnson,0,0
2021-11-05,Johnson & Johnson,0,0
2021-11-05,Johnson & Johnson,0,0
2021-11-04,Johnson & Johnson,12,1
2021-11-03,Johnson & Johnson,26,10
2021-11-03,Johnson & Johnson,25,7
2021-11-02,Johnson & Johnson,13,3
2021-11-02,Johnson & Johnson,0,0
2021-11-01,Johnson & Johnson,12,4
2021-10-30,Johnson & Johnson,0,0
2021-10-30,Johnson & Johnson,2,0
2021-10-29,Johnson & Johnson,13,1
2021-10-29,Johnson & Johnson,1,0
2021-10-29,Johnson & Johnson,0,0
2021-10-29,Johnson & Johnson,0,0
2021-10-29,Johnson & Johnson,0,0
2021-10-29,Johnson & Johnson,1,1
2021-10-28,Johnson & Johnson,15,2
2021-10-28,Johnson & Johnson,0,0
2021-10-28,Johnson & Johnson,0,0
2021-10-28,Johnson & Johnson,23,10
2021-10-27,Johnson & Johnson,9,2
2021-10-27,Johnson & Johnson,18,4
2021-10-27,Johnson & Johnson,0,0
2021-10-26,Johnson & Johnson,15,3
2021-10-25,Johnson & Johnson,2,0
2021-10-25,Johnson & Johnson,2,0
2021-10-25,Johnson & Johnson,0,0
2021-10-25,Johnson & Johnson,0,0
2021-10-25,Johnson & Johnson,0,0
2021-10-25,Johnson & Johnson,0,0
2021-10-25,Johnson & Johnson,0,0
2021-10-25,Johnson & Johnson,1,0
2021-10-25,Johnson & Johnson,0,0
2021-10-25,Johnson & Johnson,1,0
2021-10-25,Johnson & Johnson,0,0
2021-10-25,Johnson & Johnson,0,0
2021-10-25,Johnson & Johnson,0,0
2021-10-25,Johnson & Johnson,1,0
2021-10-23,Johnson & Johnson,20,3
2021-10-22,Johnson & Johnson,1,0
2021-10-21,Johnson & Johnson,16,10
2021-10-21,Johnson & Johnson,21,3
2021-10-21,Johnson & Johnson,57,15
2021-10-20,Johnson & Johnson,17,3
2021-10-20,Johnson & Johnson,20,4
2021-10-20,Johnson & Johnson,0,0
2021-10-19,Johnson & Johnson,25,8
2021-10-19,Johnson & Johnson,1,0
2021-10-19,Johnson & Johnson,0,0
2021-10-19,Johnson & Johnson,8,3
2021-10-19,Johnson & Johnson,19,2
2021-10-19,Johnson & Johnson,21,8
2021-10-19,Johnson & Johnson,14,1
2021-10-19,Johnson & Johnson,28,3
2021-10-19,Johnson & Johnson,0,0
2021-10-18,Johnson & Johnson,0,0
2021-10-18,Johnson & Johnson,1,0
2021-10-18,Johnson & Johnson,0,0
2021-10-18,Johnson & Johnson,17,5
2021-10-18,Johnson & Johnson,117,29
2021-10-18,Johnson & Johnson,1,0
2021-10-15,Johnson & Johnson,64,21
2021-10-15,Johnson & Johnson,15,5
2021-10-14,Johnson & Johnson,0,0
2021-10-14,Johnson & Johnson,0,0
2021-10-14,Johnson & Johnson,1,0
2021-10-14,Johnson & Johnson,0,0
2021-10-14,Johnson & Johnson,2,1
2021-10-14,Johnson & Johnson,12,2
2021-10-14,Johnson & Johnson,15,3
2021-10-13,Johnson & Johnson,17,4
2021-10-13,Johnson & Johnson,20,5
2021-10-13,Johnson & Johnson,19,7
2021-10-12,Johnson & Johnson,1,0
2021-10-12,Johnson & Johnson,0,0
2021-10-11,Johnson & Johnson,17,5
2021-10-10,Johnson & Johnson,0,0
2021-10-10,Johnson & Johnson,0,0
2021-10-10,Johnson & Johnson,0,0
2021-10-10,Johnson & Johnson,0,0
2021-10-10,Johnson & Johnson,0,0
2021-10-10,Johnson & Johnson,24,14
2021-10-08,Johnson & Johnson,32,13
2021-10-08,Johnson & Johnson,11,1
2021-10-07,Johnson & Johnson,0,0
2021-10-07,Johnson & Johnson,0,0
2021-10-07,Johnson & Johnson,0,0
2021-10-07,Johnson & Johnson,0,0
2021-10-07,Johnson & Johnson,0,0
2021-10-05,Johnson & Johnson,0,0
2021-10-05,Johnson & Johnson,0,0
2021-10-05,Johnson & Johnson,0,0
2021-10-05,Johnson & Johnson,0,0
2021-10-05,Johnson & Johnson,0,0
2021-10-05,Johnson & Johnson,0,0
2021-10-05,Johnson & Johnson,0,0
2021-10-05,Johnson & Johnson,0,0
2021-10-05,Johnson & Johnson,25,4
2021-10-04,Johnson & Johnson,0,0
2021-10-04,Johnson & Johnson,0,0
2021-10-04,Johnson & Johnson,21,6
2021-10-04,Johnson & Johnson,13,4
2021-10-01,Johnson & Johnson,0,0
2021-10-01,Johnson & Johnson,0,0
2021-09-30,Johnson & Johnson,9,3
2021-09-30,Johnson & Johnson,10,2
2021-09-30,Johnson & Johnson,27,7
2021-09-30,Johnson & Johnson,6,2
2021-09-30,Johnson & Johnson,4,2
2021-09-30,Johnson & Johnson,9,3
2021-09-30,Johnson & Johnson,11,6
2021-09-30,Johnson & Johnson,6,1
2021-09-30,Johnson & Johnson,19,6
2021-09-30,Johnson & Johnson,7,1
2021-09-30,Johnson & Johnson,46,7
2021-09-30,Johnson & Johnson,25,6
2021-09-29,Johnson & Johnson,18,10
2021-09-29,Johnson & Johnson,0,0
2021-09-29,Johnson & Johnson,1,0
2021-09-29,Johnson & Johnson,1,0
2021-09-29,Johnson & Johnson,0,0
2021-09-28,Johnson & Johnson,13,5
2021-09-28,Johnson & Johnson,10,3
2021-09-27,Johnson & Johnson,0,1
2021-09-27,Johnson & Johnson,0,0
2021-09-27,Johnson & Johnson,0,0
2021-09-27,Johnson & Johnson,0,0
2021-09-23,Johnson & Johnson,0,0
2021-09-23,Johnson & Johnson,0,0
2021-09-23,Johnson & Johnson,0,0
2021-09-23,Johnson & Johnson,2,0
2021-09-22,Johnson & Johnson,20,6
2021-09-21,Johnson & Johnson,0,0
2021-09-21,Johnson & Johnson,0,0
2021-09-21,Johnson & Johnson,0,0
2021-09-21,Johnson & Johnson,0,0
2021-09-21,Johnson & Johnson,0,0
2021-09-21,Johnson & Johnson,1,0
2021-09-21,Johnson & Johnson,0,0
2021-09-21,Johnson & Johnson,0,0
2021-09-21,Johnson & Johnson,0,0
2021-09-21,Johnson & Johnson,19,4
2021-09-21,Johnson & Johnson,132,47
2021-09-21,Johnson & Johnson,0,0
2021-09-21,Johnson & Johnson,0,0
2021-09-21,Johnson & Johnson,1,0
2021-09-21,Johnson & Johnson,0,0
2021-09-21,Johnson & Johnson,0,0
2021-09-21,Johnson & Johnson,1,0
2021-09-20,Johnson & Johnson,23,5
2021-09-20,Johnson & Johnson,1,0
2021-09-18,Johnson & Johnson,24,8
2021-09-18,Johnson & Johnson,1,0
2021-09-18,Johnson & Johnson,0,0
2021-09-16,Johnson & Johnson,0,0
2021-09-16,Johnson & Johnson,17,4
2021-09-16,Johnson & Johnson,0,0
2021-09-16,Johnson & Johnson,0,0
2021-09-16,Johnson & Johnson,0,0
2021-09-16,Johnson & Johnson,1,0
2021-09-16,Johnson & Johnson,0,0
2021-09-16,Johnson & Johnson,0,0
2021-09-15,Johnson & Johnson,24,8
2021-09-13,Johnson & Johnson,0,0
2021-09-13,Johnson & Johnson,2,0
2021-09-13,Johnson & Johnson,0,0
2021-09-13,Johnson & Johnson,0,0
2021-09-10,Johnson & Johnson,0,0
2021-09-10,Johnson & Johnson,0,0
2021-09-09,Johnson & Johnson,0,0
2021-09-09,Johnson & Johnson,0,0
2021-09-09,Johnson & Johnson,0,0
2021-09-09,Johnson & Johnson,0,0
2021-09-09,Johnson & Johnson,0,0
2021-09-09,Johnson & Johnson,0,0
2021-09-09,Johnson & Johnson,0,0
2021-09-09,Johnson & Johnson,0,0
2021-09-09,Johnson & Johnson,0,0
2021-09-09,Johnson & Johnson,0,0
2021-09-09,Johnson & Johnson,0,0
2021-09-09,Johnson & Johnson,19,9
2021-09-08,Johnson & Johnson,24,6
2021-09-07,Johnson & Johnson,0,0
2021-09-07,Johnson & Johnson,0,0
2021-09-07,Johnson & Johnson,0,0
2021-09-07,Johnson & Johnson,0,0
2021-09-03,Johnson & Johnson,0,0
2021-09-03,Johnson & Johnson,0,0
2021-09-03,Johnson & Johnson,1,0
2021-09-03,Johnson & Johnson,1,1
2021-09-03,Johnson & Johnson,0,0
2021-09-01,Johnson & Johnson,1,0
2021-09-01,Johnson & Johnson,0,0
2021-09-01,Johnson & Johnson,1,0
2021-09-01,Johnson & Johnson,0,0
2021-09-01,Johnson & Johnson,0,0
2021-09-01,Johnson & Johnson,1,0
2021-09-01,Johnson & Johnson,31,9
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,1,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,1,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,1,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,1,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-30,Johnson & Johnson,0,0
2021-08-27,Johnson & Johnson,0,0
2021-08-27,Johnson & Johnson,0,0
2021-08-26,Johnson & Johnson,0,0
2021-08-25,Johnson & Johnson,38,16
2021-08-25,Johnson & Johnson,99,39
2021-08-25,Johnson & Johnson,0,0
2021-08-24,Johnson & Johnson,0,0
2021-08-24,Johnson & Johnson,2,0
2021-08-24,Johnson & Johnson,0,0
2021-08-24,Johnson & Johnson,0,0
2021-08-24,Johnson & Johnson,0,0
2021-08-24,Johnson & Johnson,1,0
2021-08-24,Johnson & Johnson,1,0
2021-08-24,Johnson & Johnson,2,1
2021-08-24,Johnson & Johnson,1,1
2021-08-24,Johnson & Johnson,0,0
2021-08-24,Johnson & Johnson,0,0
2021-08-24,Johnson & Johnson,1,0
2021-08-24,Johnson & Johnson,0,0
2021-08-23,Johnson & Johnson,0,0
2021-08-23,Johnson & Johnson,0,0
2021-08-23,Johnson & Johnson,0,0
2021-08-23,Johnson & Johnson,0,0
2021-08-23,Johnson & Johnson,0,0
2021-08-23,Johnson & Johnson,0,0
2021-08-23,Johnson & Johnson,0,0
2021-08-20,Johnson & Johnson,0,0
2021-08-20,Johnson & Johnson,0,0
2021-08-20,Johnson & Johnson,0,0
2021-08-20,Johnson & Johnson,0,0
2021-08-20,Johnson & Johnson,0,0
2021-08-20,Johnson & Johnson,1,0
2021-08-20,Johnson & Johnson,1,0
2021-08-20,Johnson & Johnson,0,0
2021-08-20,Johnson & Johnson,1,0
2021-08-20,Johnson & Johnson,0,0
2021-08-20,Johnson & Johnson,0,0
2021-08-20,Johnson & Johnson,0,0
2021-08-20,Johnson & Johnson,0,0
2021-08-20,Johnson & Johnson,0,0
2021-08-19,Johnson & Johnson,80,23
2021-08-19,Johnson & Johnson,66,21
2021-08-19,Johnson & Johnson,22,7
2021-08-18,Johnson & Johnson,1,0
2021-08-17,Johnson & Johnson,50,18
2021-08-17,Johnson & Johnson,0,0
2021-08-17,Johnson & Johnson,0,0
2021-08-16,Johnson & Johnson,0,0
2021-08-16,Johnson & Johnson,30,13
2021-08-16,Johnson & Johnson,10,3
2021-08-16,Johnson & Johnson,0,0
2021-08-16,Johnson & Johnson,0,0
2021-08-16,Johnson & Johnson,0,0
2021-08-16,Johnson & Johnson,0,0
2021-08-16,Johnson & Johnson,1,1
2021-08-16,Johnson & Johnson,0,0
2021-08-16,Johnson & Johnson,1,1
2021-08-16,Johnson & Johnson,0,0
2021-08-16,Johnson & Johnson,0,0
2021-08-10,Johnson & Johnson,36,14
2021-08-09,Johnson & Johnson,0,0
2021-08-09,Johnson & Johnson,1,0
2021-08-06,Johnson & Johnson,37,9
2021-08-03,Johnson & Johnson,26,6
2021-08-03,Johnson & Johnson,1,0
2021-08-03,Johnson & Johnson,1,0
2021-08-03,Johnson & Johnson,1,0
2021-08-02,Johnson & Johnson,1,0
2021-08-02,Johnson & Johnson,0,0
2021-08-02,Johnson & Johnson,0,0
2021-08-02,Johnson & Johnson,0,0
2021-08-02,Johnson & Johnson,0,0
2021-08-02,Johnson & Johnson,0,0
2021-08-02,Johnson & Johnson,0,0
2021-08-02,Johnson & Johnson,1,0
2021-08-02,Johnson & Johnson,0,0
2021-08-02,Johnson & Johnson,2,0
2021-08-02,Johnson & Johnson,0,0
2021-08-01,Johnson & Johnson,33,8
2021-07-30,Johnson & Johnson,0,0
2021-07-30,Johnson & Johnson,0,0
2021-07-30,Johnson & Johnson,0,0
2021-07-30,Johnson & Johnson,0,0
2021-07-28,Johnson & Johnson,22,5
2021-07-28,Johnson & Johnson,0,0
2021-07-26,Johnson & Johnson,0,0
2021-07-26,Johnson & Johnson,0,0
2021-07-26,Johnson & Johnson,0,0
2021-07-26,Johnson & Johnson,0,0
2021-07-26,Johnson & Johnson,0,0
2021-07-26,Johnson & Johnson,0,0
2021-07-26,Johnson & Johnson,0,0
2021-07-26,Johnson & Johnson,0,0
2021-07-23,Johnson & Johnson,28,7
2021-07-23,Johnson & Johnson,11,0
2021-07-23,Johnson & Johnson,1,0
2021-07-22,Johnson & Johnson,15,3
2021-07-22,Johnson & Johnson,1,0
2021-07-22,Johnson & Johnson,0,0
2021-07-22,Johnson & Johnson,24,1
2021-07-21,Johnson & Johnson,12,6
2021-07-21,Johnson & Johnson,19,2
2021-07-21,Johnson & Johnson,33,5
2021-07-21,Johnson & Johnson,0,0
2021-07-21,Johnson & Johnson,0,0
2021-07-21,Johnson & Johnson,0,0
2021-07-21,Johnson & Johnson,0,0
2021-07-21,Johnson & Johnson,0,0
2021-07-21,Johnson & Johnson,5,0
2021-07-21,Johnson & Johnson,60,6
2021-07-20,Johnson & Johnson,16,3
2021-07-20,Johnson & Johnson,8,1
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,1
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,1,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,1,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-19,Johnson & Johnson,0,0
2021-07-15,Johnson & Johnson,0,0
2021-07-15,Johnson & Johnson,0,0
2021-07-15,Johnson & Johnson,0,0
2021-07-15,Johnson & Johnson,1,0
2021-07-15,Johnson & Johnson,0,0
2021-07-15,Johnson & Johnson,0,0
2021-07-15,Johnson & Johnson,29,10
2021-07-14,Johnson & Johnson,0,0
2021-07-14,Johnson & Johnson,0,0
2021-07-13,Johnson & Johnson,0,0
2021-07-13,Johnson & Johnson,0,0
2021-07-12,Johnson & Johnson,23,9
2021-07-11,Johnson & Johnson,0,0
2021-07-11,Johnson & Johnson,0,0
2021-07-11,Johnson & Johnson,0,0
2021-07-10,Johnson & Johnson,51,14
2021-07-10,Johnson & Johnson,79,26
2021-07-09,Johnson & Johnson,0,0
2021-07-08,Johnson & Johnson,0,0
