date,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_novavax
2021-04-28T00:00:00.000,337700,2239000,2854410,
2021-04-28T00:00:00.000,414600,3301200,4211415,
2021-04-28T00:00:00.000,17664000,128025600,156168285,
2021-04-28T00:00:00.000,40400,296500,324090,
2021-04-28T00:00:00.000,1346300,8403500,10460385,
2021-04-28T00:00:00.000,96700,721300,935610,
2021-04-28T00:00:00.000,53300,407100,421785,
2021-04-28T00:00:00.000,1600,61600,0,
2021-04-28T00:00:00.000,499300,3914800,4696185,
2021-04-28T00:00:00.000,53200,327700,384735,
2021-04-28T00:00:00.000,44500,326900,441675,
2021-04-28T00:00:00.000,151200,1063400,1177215,
2021-04-28T00:00:00.000,393700,3012400,3642210,
2021-04-28T00:00:00.000,226700,1658600,1916265,
2021-04-28T00:00:00.000,137900,1104800,1234350,
2021-04-28T00:00:00.000,327300,2329100,2795130,
2021-04-28T00:00:00.000,446000,3502300,4348305,
2021-04-28T00:00:00.000,73000,904500,705315,
2021-04-28T00:00:00.000,954300,7719500,9520875,
2021-04-28T00:00:00.000,50600,406100,488085,
2021-04-28T00:00:00.000,520900,3946600,4813770,
2021-04-28T00:00:00.000,169500,1537500,1973400,
2021-04-28T00:00:00.000,53700,460800,579735,
2021-04-28T00:00:00.000,545600,3906900,5009550,
2021-04-28T00:00:00.000,372800,2852700,3299595,
2021-04-28T00:00:00.000,186400,1345200,1556880,
2021-04-28T00:00:00.000,193000,1626300,1900665,
2021-04-28T00:00:00.000,520200,2984700,2730195,
2021-04-28T00:00:00.000,158400,1160300,1308060,
2021-04-28T00:00:00.000,70000,594500,772980,
2021-04-28T00:00:00.000,311700,2397500,3040830,
2021-04-28T00:00:00.000,83100,601200,720915,
2021-04-28T00:00:00.000,3800,20800,0,
2021-04-28T00:00:00.000,7300,61500,90090,
2021-04-28T00:00:00.000,162400,1207100,1374945,
2021-04-28T00:00:00.000,534800,4352500,5453175,
2021-04-28T00:00:00.000,219900,1556200,2023905,
2021-04-28T00:00:00.000,276200,2157500,2734875,
2021-04-28T00:00:00.000,222600,1571200,1840020,
2021-04-28T00:00:00.000,2600,17800,42510,
2021-04-28T00:00:00.000,376500,2976000,3696420,
2021-04-28T00:00:00.000,850200,5186600,6223815,
2021-04-28T00:00:00.000,31400,231500,215085,
2021-04-28T00:00:00.000,1660400,11997700,27569295,
2021-04-28T00:00:00.000,700,21700,43680,
2021-04-28T00:00:00.000,124400,869900,1043445,
2021-04-27T00:00:00.000,257000,1797700,2315235,
2021-04-27T00:00:00.000,709200,4809400,6006975,
2021-04-27T00:00:00.000,267600,2003300,2492880,
2021-04-27T00:00:00.000,151000,1056400,1174875,
2021-04-27T00:00:00.000,1660200,11934700,26740935,
2021-04-27T00:00:00.000,157900,1148600,1308060,
2021-04-27T00:00:00.000,311600,2341300,3033810,
2021-04-27T00:00:00.000,137800,1069600,1233180,
2021-04-27T00:00:00.000,146900,1032500,1298700,
2021-04-27T00:00:00.000,50600,392100,488085,
2021-04-27T00:00:00.000,1343800,8219200,10371465,
2021-04-27T00:00:00.000,393600,2985400,3605940,
2021-04-27T00:00:00.000,222400,1554200,1838850,
2021-04-27T00:00:00.000,95500,746500,786435,
2021-04-27T00:00:00.000,952150,7463500,9367605,
2021-04-27T00:00:00.000,11100,53200,76440,
2021-04-27T00:00:00.000,83100,596900,719745,
2021-04-27T00:00:00.000,2600,17800,42510,
2021-04-27T00:00:00.000,520700,3876300,4802070,
2021-04-27T00:00:00.000,31400,229900,215085,
2021-04-27T00:00:00.000,1600,61600,0,
2021-04-27T00:00:00.000,1584000,10041100,12454845,
2021-04-27T00:00:00.000,290300,2199900,2639130,
2021-04-27T00:00:00.000,52600,326700,381225,
2021-04-27T00:00:00.000,80200,581000,657150,
2021-04-27T00:00:00.000,17642250,125300900,154600485,
2021-04-27T00:00:00.000,445300,3408900,4345965,
2021-04-27T00:00:00.000,700,21700,43680,
2021-04-27T00:00:00.000,520200,2958800,2730195,
2021-04-27T00:00:00.000,219800,1550900,2023905,
2021-04-27T00:00:00.000,70000,580900,765960,
2021-04-27T00:00:00.000,186400,1302900,1503060,
2021-04-27T00:00:00.000,40200,286900,324090,
2021-04-27T00:00:00.000,124400,866800,1039935,
2021-04-27T00:00:00.000,283300,2227000,2675205,
2021-04-27T00:00:00.000,2259300,15720100,19609980,
2021-04-27T00:00:00.000,534500,4259400,5450835,
2021-04-27T00:00:00.000,73000,899700,700635,
2021-04-27T00:00:00.000,497900,3818500,4691505,
2021-04-27T00:00:00.000,372800,2734900,3296085,
2021-04-27T00:00:00.000,414600,3280700,4197375,
2021-04-27T00:00:00.000,162400,1175000,1373775,
2021-04-27T00:00:00.000,244000,1742500,2022930,
2021-04-27T00:00:00.000,221500,1641900,1996605,
2021-04-27T00:00:00.000,849500,5030800,6048315,
2021-04-27T00:00:00.000,376000,2907100,3696420,
2021-04-27T00:00:00.000,326500,2286100,2785770,
2021-04-27T00:00:00.000,6600,61500,90090,
2021-04-27T00:00:00.000,10800,40500,0,
2021-04-27T00:00:00.000,53700,449300,579735,
2021-04-27T00:00:00.000,143100,1155700,1281345,
2021-04-27T00:00:00.000,82800,537000,630045,
2021-04-27T00:00:00.000,192700,1618200,1899495,
2021-04-27T00:00:00.000,226600,1635000,1874145,
2021-04-27T00:00:00.000,96600,717200,930930,
2021-04-27T00:00:00.000,61100,433200,470925,
2021-04-27T00:00:00.000,337300,2226400,2850900,
2021-04-27T00:00:00.000,169500,1499300,1906710,
2021-04-27T00:00:00.000,53300,397000,421785,
2021-04-27T00:00:00.000,276100,2129400,2695095,
2021-04-27T00:00:00.000,600,15600,30810,
2021-04-27T00:00:00.000,3800,20800,0,
2021-04-27T00:00:00.000,543900,3883100,4993170,
2021-04-27T00:00:00.000,31600,284600,311610,
2021-04-27T00:00:00.000,44500,310800,428805,
2021-04-26T00:00:00.000,31400,229600,215085,
2021-04-26T00:00:00.000,543900,3881400,4816500,
2021-04-26T00:00:00.000,50600,383500,469365,
2021-04-26T00:00:00.000,51600,326300,381225,
2021-04-26T00:00:00.000,146900,1004300,1244880,
2021-04-26T00:00:00.000,137800,1039000,1191060,
2021-04-26T00:00:00.000,244000,1740400,1976130,
2021-04-26T00:00:00.000,257000,1765900,2290665,
2021-04-26T00:00:00.000,221500,1630400,1895985,
2021-04-26T00:00:00.000,337300,2203000,2680080,
2021-04-26T00:00:00.000,393600,2910400,3363750,
2021-04-26T00:00:00.000,186400,1289400,1494870,
2021-04-26T00:00:00.000,709200,4742400,5834985,
2021-04-26T00:00:00.000,2600,17800,42510,
2021-04-26T00:00:00.000,6600,57100,84240,
2021-04-26T00:00:00.000,124400,863000,1011855,
2021-04-26T00:00:00.000,1658400,11428700,26650845,
2021-04-26T00:00:00.000,11100,53200,76440,
2021-04-26T00:00:00.000,95500,746500,782925,
2021-04-26T00:00:00.000,53300,397000,408915,
2021-04-26T00:00:00.000,376000,2905900,3489330,
2021-04-26T00:00:00.000,151000,1056300,1173705,
2021-04-26T00:00:00.000,143100,1155100,1277835,
2021-04-26T00:00:00.000,372800,2734700,3177915,
2021-04-26T00:00:00.000,17641150,123421700,149629155,
2021-04-26T00:00:00.000,10800,40500,0,
2021-04-26T00:00:00.000,267600,1952700,2414490,
2021-04-26T00:00:00.000,1584000,9824000,12313275,
2021-04-26T00:00:00.000,445300,3325800,4192695,
2021-04-26T00:00:00.000,2259300,15315400,18526560,
2021-04-26T00:00:00.000,600,15600,30810,
2021-04-26T00:00:00.000,1600,61600,0,
2021-04-26T00:00:00.000,219800,1527400,1968915,
2021-04-26T00:00:00.000,73000,899700,700635,
2021-04-26T00:00:00.000,497900,3722600,4573335,
2021-04-26T00:00:00.000,157900,1146200,1282320,
2021-04-26T00:00:00.000,520200,2956700,2729025,
2021-04-26T00:00:00.000,700,21500,43680,
2021-04-26T00:00:00.000,414600,3186600,3920085,
2021-04-26T00:00:00.000,3800,20800,0,
2021-04-26T00:00:00.000,70000,564500,735540,
2021-04-26T00:00:00.000,192700,1618100,1888965,
2021-04-26T00:00:00.000,952150,7463000,9210825,
2021-04-26T00:00:00.000,61100,433000,469755,
2021-04-26T00:00:00.000,96600,715300,878280,
2021-04-26T00:00:00.000,169500,1475100,1903200,
2021-04-26T00:00:00.000,311600,2299000,2934360,
2021-04-26T00:00:00.000,290200,2162000,2516280,
2021-04-26T00:00:00.000,849500,4998700,5974605,
2021-04-26T00:00:00.000,326500,2284900,2784600,
2021-04-26T00:00:00.000,162400,1174200,1328145,
2021-04-26T00:00:00.000,40200,286900,306540,
2021-04-26T00:00:00.000,226600,1549600,1781715,
2021-04-26T00:00:00.000,534500,4176500,5351385,
2021-04-26T00:00:00.000,276100,2127700,2691585,
2021-04-26T00:00:00.000,82800,537000,607815,
2021-04-26T00:00:00.000,80200,549400,636090,
2021-04-26T00:00:00.000,1343800,8098200,10142145,
2021-04-26T00:00:00.000,83100,593500,710385,
2021-04-26T00:00:00.000,31600,284500,310440,
2021-04-26T00:00:00.000,53700,449300,562185,
2021-04-26T00:00:00.000,283300,2221700,2499705,
2021-04-26T00:00:00.000,520700,3733700,4483830,
2021-04-26T00:00:00.000,44500,310800,425295,
2021-04-26T00:00:00.000,222400,1554000,1836510,
2021-04-25T00:00:00.000,276100,2127700,2691585,
2021-04-25T00:00:00.000,53300,397000,408915,
2021-04-25T00:00:00.000,124400,863000,1011855,
2021-04-25T00:00:00.000,80200,549400,636090,
2021-04-25T00:00:00.000,520700,3733700,4483830,
2021-04-25T00:00:00.000,700,21500,43680,
2021-04-25T00:00:00.000,95500,746500,782925,
2021-04-25T00:00:00.000,53700,449300,562185,
2021-04-25T00:00:00.000,226600,1549600,1781715,
2021-04-25T00:00:00.000,169500,1475100,1903200,
2021-04-25T00:00:00.000,6600,57100,84240,
2021-04-25T00:00:00.000,146900,1004300,1244880,
2021-04-25T00:00:00.000,192700,1618100,1888965,
2021-04-25T00:00:00.000,414600,3186600,3920085,
2021-04-25T00:00:00.000,534500,4176500,5351385,
2021-04-25T00:00:00.000,73000,899700,700635,
2021-04-25T00:00:00.000,1584000,9824000,12313275,
2021-04-25T00:00:00.000,1658400,11428700,26650845,
2021-04-25T00:00:00.000,3800,20800,0,
2021-04-25T00:00:00.000,219800,1527400,1968915,
2021-04-25T00:00:00.000,157900,1146200,1282320,
2021-04-25T00:00:00.000,137800,1039000,1191060,
2021-04-25T00:00:00.000,151000,1056300,1173705,
2021-04-25T00:00:00.000,31600,284500,310440,
2021-04-25T00:00:00.000,520200,2956700,2729025,
2021-04-25T00:00:00.000,70000,564500,735540,
2021-04-25T00:00:00.000,10800,40500,0,
2021-04-25T00:00:00.000,372800,2734700,3177915,
2021-04-25T00:00:00.000,393600,2910400,3363750,
2021-04-25T00:00:00.000,600,15600,30810,
2021-04-25T00:00:00.000,221500,1630400,1895985,
2021-04-25T00:00:00.000,709200,4742400,5834985,
2021-04-25T00:00:00.000,222400,1554000,1836510,
2021-04-25T00:00:00.000,376000,2905900,3489330,
2021-04-25T00:00:00.000,2600,17800,42510,
2021-04-25T00:00:00.000,50600,383500,469365,
2021-04-25T00:00:00.000,83100,593500,710385,
2021-04-25T00:00:00.000,290200,2162000,2516280,
2021-04-25T00:00:00.000,1600,61600,0,
2021-04-25T00:00:00.000,311600,2299000,2934360,
2021-04-25T00:00:00.000,61100,433000,469755,
2021-04-25T00:00:00.000,337300,2203000,2680080,
2021-04-25T00:00:00.000,267600,1952700,2414490,
2021-04-25T00:00:00.000,11100,53200,76440,
2021-04-25T00:00:00.000,17641150,123421700,149629155,
2021-04-25T00:00:00.000,849500,4998700,5974605,
2021-04-25T00:00:00.000,162400,1174200,1328145,
2021-04-25T00:00:00.000,244000,1740400,1976130,
2021-04-25T00:00:00.000,497900,3722600,4573335,
2021-04-25T00:00:00.000,257000,1765900,2290665,
2021-04-25T00:00:00.000,96600,715300,878280,
2021-04-25T00:00:00.000,326500,2284900,2784600,
2021-04-25T00:00:00.000,283300,2221700,2499705,
2021-04-25T00:00:00.000,952150,7463000,9210825,
2021-04-25T00:00:00.000,44500,310800,425295,
2021-04-25T00:00:00.000,445300,3325800,4192695,
2021-04-25T00:00:00.000,40200,286900,306540,
2021-04-25T00:00:00.000,31400,229600,215085,
2021-04-25T00:00:00.000,186400,1289400,1494870,
2021-04-25T00:00:00.000,2259300,15315400,18526560,
2021-04-25T00:00:00.000,51600,326300,381225,
2021-04-25T00:00:00.000,82800,537000,607815,
2021-04-25T00:00:00.000,543900,3881400,4816500,
2021-04-25T00:00:00.000,143100,1155100,1277835,
2021-04-25T00:00:00.000,1343800,8098200,10142145,
2021-04-24T00:00:00.000,61100,433000,469755,
2021-04-24T00:00:00.000,257000,1765900,2290665,
2021-04-24T00:00:00.000,146900,1004300,1244880,
2021-04-24T00:00:00.000,244000,1740400,1976130,
2021-04-24T00:00:00.000,73000,899700,700635,
2021-04-24T00:00:00.000,709200,4742400,5834985,
2021-04-24T00:00:00.000,414600,3186600,3920085,
2021-04-24T00:00:00.000,53300,397000,408915,
2021-04-24T00:00:00.000,283300,2221700,2499705,
2021-04-24T00:00:00.000,17641150,123421200,149623305,
2021-04-24T00:00:00.000,137800,1038900,1191060,
2021-04-24T00:00:00.000,44500,310800,425295,
2021-04-24T00:00:00.000,50600,383500,469365,
2021-04-24T00:00:00.000,51600,326300,381225,
2021-04-24T00:00:00.000,53700,449300,562185,
2021-04-24T00:00:00.000,11100,53200,76440,
2021-04-24T00:00:00.000,1600,61600,0,
2021-04-24T00:00:00.000,445300,3325800,4192695,
2021-04-24T00:00:00.000,393600,2910400,3363750,
2021-04-24T00:00:00.000,169500,1475100,1903200,
2021-04-24T00:00:00.000,70000,564500,735540,
2021-04-24T00:00:00.000,151000,1056300,1173705,
2021-04-24T00:00:00.000,276100,2127700,2691585,
2021-04-24T00:00:00.000,186400,1289400,1494870,
2021-04-24T00:00:00.000,952150,7463000,9210825,
2021-04-24T00:00:00.000,3800,20800,0,
2021-04-24T00:00:00.000,2259300,15315200,18520710,
2021-04-24T00:00:00.000,1658300,11428700,26616915,
2021-04-24T00:00:00.000,600,15600,30810,
2021-04-24T00:00:00.000,376000,2905900,3489330,
2021-04-24T00:00:00.000,157900,1146200,1282320,
2021-04-24T00:00:00.000,6600,57100,84240,
2021-04-24T00:00:00.000,31400,229600,215085,
2021-04-24T00:00:00.000,143100,1155100,1277835,
2021-04-24T00:00:00.000,31600,284500,310440,
2021-04-24T00:00:00.000,124400,863000,1011855,
2021-04-24T00:00:00.000,10800,40500,0,
2021-04-24T00:00:00.000,311600,2299000,2934360,
2021-04-24T00:00:00.000,82800,537000,607815,
2021-04-24T00:00:00.000,700,21500,43680,
2021-04-24T00:00:00.000,95500,746500,782925,
2021-04-24T00:00:00.000,1584000,9824000,12313275,
2021-04-24T00:00:00.000,221500,1630400,1895985,
2021-04-24T00:00:00.000,192700,1618100,1888965,
2021-04-24T00:00:00.000,40200,286900,306540,
2021-04-24T00:00:00.000,162400,1174200,1328145,
2021-04-24T00:00:00.000,849500,4998700,5974605,
2021-04-24T00:00:00.000,520700,3733700,4483830,
2021-04-24T00:00:00.000,337300,2203000,2680080,
2021-04-24T00:00:00.000,543900,3881400,4816500,
2021-04-24T00:00:00.000,326500,2284900,2784600,
2021-04-24T00:00:00.000,219800,1527400,1968915,
2021-04-24T00:00:00.000,222400,1554000,1836510,
2021-04-24T00:00:00.000,534500,4176500,5351385,
2021-04-24T00:00:00.000,520200,2956700,2729025,
2021-04-24T00:00:00.000,2600,17800,42510,
2021-04-24T00:00:00.000,267600,1952700,2414490,
2021-04-24T00:00:00.000,290200,2162000,2516280,
2021-04-24T00:00:00.000,226600,1549600,1781715,
2021-04-24T00:00:00.000,1343800,8098000,10142145,
2021-04-24T00:00:00.000,497900,3722600,4573335,
2021-04-24T00:00:00.000,372800,2734700,3177915,
2021-04-24T00:00:00.000,80200,549400,636090,
2021-04-24T00:00:00.000,96600,715300,878280,
2021-04-24T00:00:00.000,83100,593500,710385,
2021-04-23T00:00:00.000,11100,53200,76440,
2021-04-23T00:00:00.000,534500,4166700,5221515,
2021-04-23T00:00:00.000,157900,1126800,1268280,
2021-04-23T00:00:00.000,2600,17800,42510,
2021-04-23T00:00:00.000,192700,1599400,1845675,
2021-04-23T00:00:00.000,31400,228100,213915,
2021-04-23T00:00:00.000,6600,57100,84240,
2021-04-23T00:00:00.000,700,21500,43680,
2021-04-23T00:00:00.000,51600,326100,378885,
2021-04-23T00:00:00.000,137800,1033100,1171170,
2021-04-23T00:00:00.000,600,15600,30810,
2021-04-23T00:00:00.000,283300,2103400,2449395,
2021-04-23T00:00:00.000,17641150,121897300,146556735,
2021-04-23T00:00:00.000,2259300,15105000,18148650,
2021-04-23T00:00:00.000,414600,3103100,3845205,
2021-04-23T00:00:00.000,50600,382100,461175,
2021-04-23T00:00:00.000,337300,2167800,2644980,
2021-04-23T00:00:00.000,124400,838700,1006005,
2021-04-23T00:00:00.000,1600,61600,0,
2021-04-23T00:00:00.000,311600,2273200,2894580,
2021-04-23T00:00:00.000,70000,559200,733200,
2021-04-23T00:00:00.000,244000,1705600,1949220,
2021-04-23T00:00:00.000,290200,2145800,2487030,
2021-04-23T00:00:00.000,267600,1949100,2384070,
2021-04-23T00:00:00.000,520700,3716800,4396080,
2021-04-23T00:00:00.000,372800,2712700,3151005,
2021-04-23T00:00:00.000,10800,40500,0,
2021-04-23T00:00:00.000,95500,743500,768885,
2021-04-23T00:00:00.000,151000,1048200,1158495,
2021-04-23T00:00:00.000,162400,1151100,1325805,
2021-04-23T00:00:00.000,393600,2798100,3323970,
2021-04-23T00:00:00.000,1584000,9696300,12149475,
2021-04-23T00:00:00.000,376000,2786400,3461250,
2021-04-23T00:00:00.000,186400,1275800,1472640,
2021-04-23T00:00:00.000,73000,899700,697125,
2021-04-23T00:00:00.000,3800,20800,0,
2021-04-23T00:00:00.000,326500,2276100,2702700,
2021-04-23T00:00:00.000,219800,1516500,1950195,
2021-04-23T00:00:00.000,40200,278000,305370,
2021-04-23T00:00:00.000,31600,282300,310440,
2021-04-23T00:00:00.000,82800,520300,584415,
2021-04-23T00:00:00.000,53300,386000,405405,
2021-04-23T00:00:00.000,226600,1531700,1745445,
2021-04-23T00:00:00.000,222400,1549600,1815450,
2021-04-23T00:00:00.000,497900,3708600,4493775,
2021-04-23T00:00:00.000,520200,2956700,2729025,
2021-04-23T00:00:00.000,952150,7434500,8889075,
2021-04-23T00:00:00.000,257000,1749500,2233335,
2021-04-23T00:00:00.000,146900,996400,1223820,
2021-04-23T00:00:00.000,445300,3298800,4079205,
2021-04-23T00:00:00.000,849500,4970600,5755815,
2021-04-23T00:00:00.000,80200,547900,613860,
2021-04-23T00:00:00.000,709200,4713200,5735535,
2021-04-23T00:00:00.000,169500,1474000,1897350,
2021-04-23T00:00:00.000,44500,309000,424125,
2021-04-23T00:00:00.000,53700,418900,553995,
2021-04-23T00:00:00.000,61100,430700,447525,
2021-04-23T00:00:00.000,543900,3791600,4605900,
2021-04-23T00:00:00.000,1343800,8049100,9818055,
2021-04-23T00:00:00.000,83100,592800,697515,
2021-04-23T00:00:00.000,1658300,11428700,26526825,
2021-04-23T00:00:00.000,221500,1610700,1858545,
2021-04-23T00:00:00.000,276100,2122200,2663505,
2021-04-23T00:00:00.000,143100,1148800,1266135,
2021-04-23T00:00:00.000,96600,690400,873600,
2021-04-22T00:00:00.000,31400,227500,213915,
2021-04-22T00:00:00.000,40200,274200,301860,
2021-04-22T00:00:00.000,534500,4158400,5145465,
2021-04-22T00:00:00.000,2600,17800,42510,
2021-04-22T00:00:00.000,600,12400,30810,
2021-04-22T00:00:00.000,1343800,8007800,9589905,
2021-04-22T00:00:00.000,2259300,14961400,17828070,
2021-04-22T00:00:00.000,82800,515200,583245,
2021-04-22T00:00:00.000,11100,53200,76440,
2021-04-22T00:00:00.000,44500,307100,385515,
2021-04-22T00:00:00.000,709200,4606600,5620875,
2021-04-22T00:00:00.000,414600,3088400,3782025,
2021-04-22T00:00:00.000,267600,1938000,2360670,
2021-04-22T00:00:00.000,244000,1682100,1898910,
2021-04-22T00:00:00.000,520700,3663500,4360980,
2021-04-22T00:00:00.000,61100,429500,444015,
2021-04-22T00:00:00.000,186400,1250600,1416480,
2021-04-22T00:00:00.000,952150,7233400,8803665,
2021-04-22T00:00:00.000,372800,2674700,3023475,
2021-04-22T00:00:00.000,1658300,11425500,25717185,
2021-04-22T00:00:00.000,1584000,9627000,11996205,
2021-04-22T00:00:00.000,376000,2762900,3381690,
2021-04-22T00:00:00.000,222400,1545800,1801410,
2021-04-22T00:00:00.000,137800,1029600,1159470,
2021-04-22T00:00:00.000,95500,729300,766545,
2021-04-22T00:00:00.000,80200,544800,608010,
2021-04-22T00:00:00.000,445300,3272700,4011345,
2021-04-22T00:00:00.000,157900,1119400,1227330,
2021-04-22T00:00:00.000,192700,1598100,1831635,
2021-04-22T00:00:00.000,53700,417700,545805,
2021-04-22T00:00:00.000,96600,683100,850200,
2021-04-22T00:00:00.000,146900,994100,1192230,
2021-04-22T00:00:00.000,283300,2062200,2437695,
2021-04-22T00:00:00.000,151000,1044800,1147965,
2021-04-22T00:00:00.000,219800,1498300,1870635,
2021-04-22T00:00:00.000,226600,1526000,1733745,
2021-04-22T00:00:00.000,162400,1149000,1308255,
2021-04-22T00:00:00.000,73000,899700,697125,
2021-04-22T00:00:00.000,257000,1742200,2220465,
2021-04-22T00:00:00.000,497900,3703700,4407195,
2021-04-22T00:00:00.000,221500,1561500,1837485,
2021-04-22T00:00:00.000,3800,20800,0,
2021-04-22T00:00:00.000,1600,61600,0,
2021-04-22T00:00:00.000,311600,2243400,2813850,
2021-04-22T00:00:00.000,543900,3642800,4509960,
2021-04-22T00:00:00.000,53300,384800,403065,
2021-04-22T00:00:00.000,169500,1471800,1836510,
2021-04-22T00:00:00.000,143100,1143900,1206465,
2021-04-22T00:00:00.000,520200,2956700,2729025,
2021-04-22T00:00:00.000,124400,829000,1004835,
2021-04-22T00:00:00.000,51600,325400,374205,
2021-04-22T00:00:00.000,17641150,120561200,143981565,
2021-04-22T00:00:00.000,326500,2256000,2671110,
2021-04-22T00:00:00.000,393600,2776200,3277170,
2021-04-22T00:00:00.000,337300,2156400,2608710,
2021-04-22T00:00:00.000,10800,40500,0,
2021-04-22T00:00:00.000,70000,556900,730860,
2021-04-22T00:00:00.000,6600,57100,84240,
2021-04-22T00:00:00.000,50600,371900,457665,
2021-04-22T00:00:00.000,276100,2061300,2585115,
2021-04-22T00:00:00.000,290200,2135000,2464800,
2021-04-22T00:00:00.000,31600,282300,306930,
2021-04-22T00:00:00.000,849500,4946600,5602545,
2021-04-22T00:00:00.000,83100,590900,676455,
2021-04-22T00:00:00.000,700,21500,43680,
2021-04-21T00:00:00.000,50600,356200,442455,
2021-04-21T00:00:00.000,31600,273100,296400,
2021-04-21T00:00:00.000,244000,1655500,1896570,
2021-04-21T00:00:00.000,53300,382300,391365,
2021-04-21T00:00:00.000,44500,293100,383175,
2021-04-21T00:00:00.000,600,12400,30810,
2021-04-21T00:00:00.000,3800,20800,0,
2021-04-21T00:00:00.000,157900,1088600,1226160,
2021-04-21T00:00:00.000,221500,1545800,1837485,
2021-04-21T00:00:00.000,700,21400,41340,
2021-04-21T00:00:00.000,95500,724800,766545,
2021-04-21T00:00:00.000,96600,679900,847860,
2021-04-21T00:00:00.000,10800,40500,0,
2021-04-21T00:00:00.000,1600,61600,0,
2021-04-21T00:00:00.000,520200,2956700,2654145,
2021-04-21T00:00:00.000,6600,57100,84240,
2021-04-21T00:00:00.000,192700,1595500,1778985,
2021-04-21T00:00:00.000,222400,1540500,1800240,
2021-04-21T00:00:00.000,1584000,9490900,11957595,
2021-04-21T00:00:00.000,219800,1431900,1869465,
2021-04-21T00:00:00.000,337300,2140100,2608710,
2021-04-21T00:00:00.000,51600,323800,374205,
2021-04-21T00:00:00.000,82800,510900,563355,
2021-04-21T00:00:00.000,534500,4060900,5009745,
2021-04-21T00:00:00.000,164400,1436000,1836510,
2021-04-21T00:00:00.000,2259300,14594800,17555460,
2021-04-21T00:00:00.000,61100,416600,444015,
2021-04-21T00:00:00.000,445300,3109700,3889665,
2021-04-21T00:00:00.000,543900,3607600,4502940,
2021-04-21T00:00:00.000,257000,1665100,2152605,
2021-04-21T00:00:00.000,186400,1203700,1414140,
2021-04-21T00:00:00.000,709200,4562000,5441865,
2021-04-21T00:00:00.000,226600,1505700,1733745,
2021-04-21T00:00:00.000,1658300,10724500,23330385,
2021-04-21T00:00:00.000,146900,985200,1191060,
2021-04-21T00:00:00.000,151000,1039700,1108185,
2021-04-21T00:00:00.000,17641150,118120300,142177425,
2021-04-21T00:00:00.000,137800,1023400,1122030,
2021-04-21T00:00:00.000,376000,2698300,3288090,
2021-04-21T00:00:00.000,372800,2634500,3021135,
2021-04-21T00:00:00.000,2600,17800,42510,
2021-04-21T00:00:00.000,73000,896100,697125,
2021-04-21T00:00:00.000,267600,1920800,2319720,
2021-04-21T00:00:00.000,952150,7106600,8687835,
2021-04-21T00:00:00.000,162400,1145600,1266135,
2021-04-21T00:00:00.000,520700,3619300,4342260,
2021-04-21T00:00:00.000,276100,2051400,2583945,
2021-04-21T00:00:00.000,11100,53200,76440,
2021-04-21T00:00:00.000,53700,400600,529425,
2021-04-21T00:00:00.000,414600,3018700,3782025,
2021-04-21T00:00:00.000,143100,1136800,1206465,
2021-04-21T00:00:00.000,83100,586400,676455,
2021-04-21T00:00:00.000,497900,3553400,4290195,
2021-04-21T00:00:00.000,80200,538500,585780,
2021-04-21T00:00:00.000,283300,2056400,2436525,
2021-04-21T00:00:00.000,124400,824400,982605,
2021-04-21T00:00:00.000,31400,227000,213915,
2021-04-21T00:00:00.000,290200,2111700,2391090,
2021-04-21T00:00:00.000,1343800,7733100,9529065,
2021-04-21T00:00:00.000,393600,2741500,3276000,
2021-04-21T00:00:00.000,40200,269900,292500,
2021-04-21T00:00:00.000,70000,546800,709800,
2021-04-21T00:00:00.000,326500,2243500,2671110,
2021-04-21T00:00:00.000,311600,2203000,2708550,
2021-04-21T00:00:00.000,849500,4717100,5589675,
2021-04-20T00:00:00.000,600,12400,30810,
2021-04-20T00:00:00.000,96600,672900,846690,
2021-04-20T00:00:00.000,393600,2695500,3204630,
2021-04-20T00:00:00.000,31600,271700,295230,
2021-04-20T00:00:00.000,543900,3484200,4347330,
2021-04-20T00:00:00.000,6600,56900,84240,
2021-04-20T00:00:00.000,95500,723300,763035,
2021-04-20T00:00:00.000,283300,2051900,2434185,
2021-04-20T00:00:00.000,50600,350100,441285,
2021-04-20T00:00:00.000,276100,1966900,2492685,
2021-04-20T00:00:00.000,53300,371700,391365,
2021-04-20T00:00:00.000,1584000,9010200,11288355,
2021-04-20T00:00:00.000,445300,3096600,3887325,
2021-04-20T00:00:00.000,311600,2146700,2700360,
2021-04-20T00:00:00.000,221500,1531600,1833975,
2021-04-20T00:00:00.000,17641150,114486700,139902945,
2021-04-20T00:00:00.000,520200,2878800,2654145,
2021-04-20T00:00:00.000,1343800,7625900,9518535,
2021-04-20T00:00:00.000,137800,962600,1078740,
2021-04-20T00:00:00.000,337300,2072700,2552550,
2021-04-20T00:00:00.000,53700,397300,525915,
2021-04-20T00:00:00.000,40200,260500,292500,
2021-04-20T00:00:00.000,162400,1111900,1263795,
2021-04-20T00:00:00.000,2259300,14173500,17343690,
2021-04-20T00:00:00.000,326500,2184600,2612610,
2021-04-20T00:00:00.000,700,21400,41340,
2021-04-20T00:00:00.000,257000,1651100,2132715,
2021-04-20T00:00:00.000,520700,3397200,4327050,
2021-04-20T00:00:00.000,414600,2996100,3752775,
2021-04-20T00:00:00.000,219800,1413200,1867125,
2021-04-20T00:00:00.000,151000,999700,1105845,
