date,high,open,close,low,volume,company
2022-05-04,48.668593615,47.7122029897,48.4636535645,46.7558123643,28613700.0,Pfizer
2022-05-05,48.3563051389,48.2684731528,47.2828063965,46.4044865361,28333000.0,Pfizer
2022-05-06,48.0342531303,46.9314746663,47.8585891724,46.8826799497,19891400.0,Pfizer
2022-05-09,47.9854581201,47.2144926085,47.4682273865,46.6191873445,25012300.0,Pfizer
2022-05-10,48.6978750402,47.8585924555,48.2977523804,47.5170219705,27335900.0,Pfizer
2022-05-11,49.0296819633,47.8878662142,48.2587127686,47.848828951,29699500.0,Pfizer
2022-05-12,49.6164506423,48.2095194678,49.5770950317,47.9340377004,33468400.0,Pfizer
2022-05-13,49.970645094,49.5672594572,49.1146774292,48.8785512654,22423700.0,Pfizer
2022-05-16,50.2264480062,49.0654837582,49.8525772095,49.0654837582,19435600.0,Pfizer
2022-05-17,50.688868657,50.1280643207,50.5117721558,49.370485677,19918200.0,Pfizer
2022-05-18,50.5904787701,50.3937082193,49.5869369507,49.3508070352,22276000.0,Pfizer
2022-05-19,50.0690309823,49.1933892541,49.8329048157,48.7900036123,19865500.0,Pfizer
2022-05-20,51.849831921,50.442900718,51.6235427856,50.3051598316,31250400.0,Pfizer
2022-05-23,52.833699207,51.7317683721,52.026927948,51.6333793446,24035800.0,Pfizer
2022-05-24,52.7451484684,51.8596660292,52.548374176,51.8596660292,26729800.0,Pfizer
2022-05-25,53.1780515648,52.3417654718,52.843536377,52.1941838069,24003900.0,Pfizer
2022-05-26,54.0340159394,53.1878928128,53.1190223694,53.0107963146,23516300.0,Pfizer
2022-05-27,53.5322437778,53.0501469321,53.040309906,52.6566020865,21407500.0,Pfizer
2022-05-31,52.6369234999,52.4598270085,52.1843452454,51.1020884916,66058200.0,Pfizer
2022-06-01,52.4204736352,52.3909588031,51.5251541138,51.0037053962,17430600.0,Pfizer
2022-06-02,51.8891840172,51.5251502669,51.8301506042,50.2166081809,21903400.0,Pfizer
2022-06-03,52.6664407714,51.6137025529,52.3417663574,51.6137025529,18125000.0,Pfizer
2022-06-06,52.8533770026,52.3319245403,52.4007949829,52.144991018,16544400.0,Pfizer
2022-06-07,53.0993450215,52.4204738546,53.0895042419,52.154829105,15091200.0,Pfizer
2022-06-08,53.6798264415,53.1878925606,52.6074104309,52.5483770141,12789800.0,Pfizer
2022-06-09,52.7845030998,52.4106323265,50.9446678162,50.8659603526,17572700.0,Pfizer
2022-06-10,50.5412843379,50.482254676,49.1638717651,49.1441939601,23826000.0,Pfizer
2022-06-13,48.4849978853,48.032419655,47.1371002197,46.9403259338,26989000.0,Pfizer
2022-06-14,47.6880685608,46.9796826167,47.146938324,46.4582339374,23290300.0,Pfizer
2022-06-15,48.1898436818,47.107590619,47.7274246216,46.4188824186,25748000.0,Pfizer
2022-06-16,47.2256505131,46.9206501691,46.7140388489,46.3008162084,20424500.0,Pfizer
2022-06-17,47.2551671753,46.615655385,45.7793655396,45.5333986003,45047700.0,Pfizer
2022-06-21,47.658551966,46.5566211483,47.3338775635,46.1925911354,19622100.0,Pfizer
2022-06-22,48.7801636187,47.255165642,48.2783889771,46.9993616849,20382900.0,Pfizer
2022-06-23,49.3606441153,48.4358097646,49.2819366455,48.1898428226,20061700.0,Pfizer
2022-06-24,50.8069326602,49.8329056386,50.7577400208,49.4885496563,24343200.0,Pfizer
2022-06-27,51.3874125165,50.6495116985,51.0430603027,50.4330595909,16154300.0,Pfizer
2022-06-28,51.131607184,50.9938663022,49.8427391052,49.5967721725,16417900.0,Pfizer
2022-06-29,50.6101590047,49.9116137575,50.1182250977,49.8427433107,13925700.0,Pfizer
2022-06-30,52.0367648193,50.8561227659,51.584186554,50.2658036157,33495700.0,Pfizer
2022-07-01,51.5251551537,51.2004807344,51.4661254883,50.4232242789,16143300.0,Pfizer
2022-07-05,51.0528974821,50.9151565961,50.806930542,49.586936621,18406800.0,Pfizer
2022-07-06,52.1056324648,50.8069274017,51.8990211487,50.7478977418,21305500.0,Pfizer
2022-07-07,52.67627911,52.0957969998,52.5582122803,51.9383783133,17847600.0,Pfizer
2022-07-08,53.0501490674,52.1941851469,52.31224823,51.908862589,11322700.0,Pfizer
2022-07-11,52.8730559134,52.1449921081,52.0367660522,51.8990251642,12921400.0,Pfizer
2022-07-12,51.928537619,51.8399893731,51.2004776001,50.8757994475,14633500.0,Pfizer
2022-07-13,51.466121396,51.0233801747,50.9545097351,50.6790242234,12927300.0,Pfizer
2022-07-14,50.7577369761,49.9312879224,50.560962677,49.8132248442,14023800.0,Pfizer
2022-07-15,51.0725760119,50.2166120991,50.9151573181,49.6164521563,19885700.0,Pfizer
2022-07-18,51.1316095616,51.121768782,49.9312896729,49.7050005346,15742900.0,Pfizer
2022-07-19,50.6790273563,50.2166120549,50.5412864685,49.7935486121,13402100.0,Pfizer
2022-07-20,50.6298349952,50.5609645509,50.0001602173,49.6951598547,12774400.0,Pfizer
2022-07-21,50.314996409,49.7541920887,50.2953186035,49.3704842646,15103800.0,Pfizer
2022-07-22,50.6987049598,50.4330602117,50.4035453796,50.1280636052,10932100.0,Pfizer
2022-07-25,51.0430595789,50.5117700967,50.9348335266,50.5117700967,12995800.0,Pfizer
2022-07-26,51.9974100917,51.0037052963,51.4562835693,50.8758014355,16632500.0,Pfizer
2022-07-27,51.4070904243,51.1020900678,51.1119308472,50.3641892483,19203500.0,Pfizer
2022-07-28,51.8853051441,50.4178787519,50.2889862061,48.6827501292,38984900.0,Pfizer
2022-07-29,50.2790697584,50.1303467152,50.0807685852,48.8612214761,25037900.0,Pfizer
2022-08-01,50.8640552609,49.8923836895,50.1799201965,49.7238301536,19709900.0,Pfizer
2022-08-02,51.0326107136,50.4674548589,49.2677345276,49.2082468264,17802000.0,Pfizer
2022-08-03,49.644505255,49.366885903,49.436290741,48.9207092428,16500100.0,Pfizer
2022-08-04,49.6246747609,49.475951729,49.436290741,48.7918129226,17026300.0,Pfizer
2022-08-05,49.5453591132,49.2181616182,48.8513069153,48.6430923906,16376600.0,Pfizer
2022-08-08,49.3867200986,48.9702872571,49.1487579346,48.5241105635,16071800.0,Pfizer
2022-08-09,49.6841692387,49.327227889,49.3569717407,49.0991828672,12095600.0,Pfizer
2022-08-10,49.6246766458,49.5056974593,49.5255279541,48.9603720905,17355100.0,Pfizer
2022-08-11,48.7124967297,47.8102300163,47.8796348572,47.4037143275,44048800.0,Pfizer
2022-08-12,49.961789141,48.1374251649,49.6841697693,48.1374251649,25835500.0,Pfizer
2022-08-15,49.6445089096,49.5453602144,49.3272285461,48.9702871917,15797800.0,Pfizer
2022-08-16,49.7535710811,48.9603702308,49.436290741,48.9405397368,12874800.0,Pfizer
2022-08-17,49.4362932816,49.2280787569,48.8513069153,48.8314764202,13607200.0,Pfizer
2022-08-18,49.0991820451,48.9702857193,48.1671714783,47.9688703115,18916300.0,Pfizer
2022-08-19,49.0297763615,48.4249595153,48.7323265076,48.3158936863,15350200.0,Pfizer
2022-08-22,48.9802023142,48.7918145058,48.4844512939,48.3258111188,13601200.0,Pfizer
2022-08-23,48.1076808072,48.008528331,47.6020126343,47.3541371172,16248900.0,Pfizer
2022-08-24,47.6020124372,47.4929503873,47.0269432068,46.97736886,15551500.0,Pfizer
2022-08-25,47.5425247863,47.1161785956,47.4929504395,46.8683030793,14460000.0,Pfizer
2022-08-26,47.5524385284,47.2153276722,46.42212677,46.3031475803,16546700.0,Pfizer
2022-08-29,46.293229163,45.9858659494,45.8371391296,45.7280732994,13400500.0,Pfizer
2022-08-30,45.9561201529,45.9462067962,45.4603691101,45.4107947623,16303000.0,Pfizer
2022-08-31,45.8966318334,45.6190086812,44.8456382751,44.7464895808,26416800.0,Pfizer
2022-09-01,46.2535722552,44.756402038,46.2337417603,44.756402038,19947600.0,Pfizer
2022-09-02,46.4022962756,46.3428085718,45.3116455078,45.1430881886,14667700.0,Pfizer
2022-09-06,46.0453535899,45.5694330623,45.371131897,45.1430868806,17153500.0,Pfizer
2022-09-07,45.8173095314,45.3116451423,45.737991333,44.994364784,15378900.0,Pfizer
2022-09-08,46.7195735876,45.6289228911,46.6799163818,45.4801960769,18271000.0,Pfizer
2022-09-09,47.5821832357,46.7988957382,47.4334564209,46.6997432676,17501700.0,Pfizer
2022-09-12,47.939123796,47.6714215642,47.3541374207,47.284732578,13744800.0,Pfizer
2022-09-13,46.9178760829,46.7294920575,45.7974777222,45.6289241914,16603200.0,Pfizer
2022-09-14,46.0156089926,45.8073944744,45.7578201294,45.3909616556,17162500.0,Pfizer
2022-09-15,45.8966304931,45.7181598227,45.5496025085,45.3116441362,15802000.0,Pfizer
2022-09-16,46.2238261026,45.6983312083,45.6388397217,45.252154514,30629500.0,Pfizer
2022-09-19,45.4901154068,45.291814239,45.0538520813,44.3994608754,16256200.0,Pfizer
2022-09-20,44.8852964457,44.6175904491,44.3895454407,44.0623479619,15369000.0,Pfizer
2022-09-21,44.5977617223,44.4292081894,43.5467681885,43.5269414759,17505200.0,Pfizer
2022-09-22,44.6175922165,43.2988926755,44.1912460327,43.1501696375,18508100.0,Pfizer
2022-09-23,44.1813343663,44.0623513926,43.7054138184,43.2096627748,18871700.0,Pfizer
2022-09-26,43.9532857936,43.437704296,43.45753479,43.2988908379,18680200.0,Pfizer
2022-09-27,44.201162058,43.8442207241,43.7153244019,43.3683002063,21562700.0,Pfizer
2022-09-28,44.4292086705,44.2903952049,44.0524368286,43.8442223038,16532600.0,Pfizer
2022-09-29,44.2408190249,44.0326045086,43.7847290039,43.5765144877,13559900.0,Pfizer
2022-09-30,44.2309053527,43.7946420468,43.3881263733,43.3583825233,22962300.0,Pfizer
2022-10-03,43.9037098904,43.6954953661,43.7649002075,43.1204261396,22834300.0,Pfizer
2022-10-04,44.4589518594,43.8739655014,44.0821800232,43.7153253255,28198800.0,Pfizer
2022-10-05,43.9929430988,43.7450675964,43.7450675964,43.3088080739,15673400.0,Pfizer
2022-10-06,43.4079586012,43.3881281063,42.7238235474,42.6742492012,22068200.0,Pfizer
2022-10-07,42.6841613181,42.6841613181,41.9603652954,41.5637629734,20095000.0,Pfizer
2022-10-10,42.2578159839,41.9901099786,41.3952102661,41.3952102661,17888000.0,Pfizer
2022-10-11,42.2082404876,41.305973805,41.5637626648,41.0977592896,20981200.0,Pfizer
2022-10-12,42.7733965213,41.7323201571,41.6728286743,41.563762847,18803600.0,Pfizer
2022-10-13,42.7932282089,41.4051238298,42.6147575378,41.3456361277,23135200.0,Pfizer
2022-10-14,43.0113586338,42.5255209804,42.4957771301,42.0000261207,16980500.0,Pfizer
2022-10-17,43.4377043485,42.8229703801,43.2790641785,42.8229703801,16678400.0,Pfizer
2022-10-18,43.9830304023,43.6756634131,43.7153244019,43.2493172401,18442800.0,Pfizer
2022-10-19,43.6954933676,43.5368531969,42.7436523438,42.3767976583,23054700.0,Pfizer
2022-10-20,43.0411039622,42.90229428,42.5453529358,42.4561175997,17715000.0,Pfizer
2022-10-21,44.7762305663,42.941953363,44.5680160522,42.6246730227,36575700.0,Pfizer
2022-10-24,45.4801973982,44.6969136632,45.1530036926,44.6076783285,24972000.0,Pfizer
2022-10-25,45.4306245204,44.8852991386,45.2025794983,44.5085272932,23127000.0,Pfizer
2022-10-26,46.2535731039,45.529773264,45.668586731,45.2323233993,21407900.0,Pfizer
2022-10-27,45.7181616267,45.4207117585,45.3513069153,45.2918154287,20377700.0,Pfizer
2022-10-28,47.1161785439,45.5892644573,47.0269432068,45.5396901105,27854000.0,Pfizer
2022-10-31,46.9872808055,46.6799175955,46.1544189453,46.1445055892,29961700.0,Pfizer
2022-11-01,48.008528331,47.5920992778,47.6020126343,46.9971995497,30614500.0,Pfizer
2022-11-02,47.7606527443,47.3640541869,46.6700019836,46.5510227947,25813100.0,Pfizer
2022-11-03,46.7999992371,46.3600006104,46.5699996948,46.1599998474,20124600.0,Pfizer
2022-11-04,47.5400009155,47.4700012207,47.2200012207,46.6100006104,24528500.0,Pfizer
2022-11-07,47.6500015259,47.1599998474,47.0900001526,46.75,20304400.0,Pfizer
2022-11-08,47.75,47.0400009155,47.3499984741,46.75,18054500.0,Pfizer
2022-11-09,47.5,47.1599998474,46.7200012207,46.7000007629,15348100.0,Pfizer
2022-11-10,47.75,47.5299987793,47.3800010681,46.8499984741,20480600.0,Pfizer
2022-11-11,47.7000007629,47.0699996948,47.5999984741,46.3100013733,20909800.0,Pfizer
2022-11-14,49.8199996948,47.9900016785,49.2400016785,47.9300003052,26143000.0,Pfizer
2022-11-15,49.5299987793,49.3400001526,48.5699996948,48.1800003052,25440500.0,Pfizer
2022-11-16,49.0600013733,48.7999992371,48.0499992371,48.0499992371,15822200.0,Pfizer
2022-11-17,48.5,47.7999992371,48.3300018311,47.5299987793,13231100.0,Pfizer
2022-11-18,48.8300018311,48.6399993896,48.2299995422,47.8699989319,20666500.0,Pfizer
2022-11-21,48.2799987793,48.0999984741,48.1800003052,47.7200012207,14736000.0,Pfizer
2022-11-22,49.25,48.3400001526,49.0800018311,48.2400016785,16358600.0,Pfizer
2022-11-23,49.2200012207,48.9599990845,48.8499984741,48.5200004578,10710800.0,Pfizer
2019-01-02,15.4499998093,14.9300003052,15.3299999237,14.5100002289,2318100.0,Moderna
2019-01-03,16.0799999237,15.4899997711,15.5,15.1999998093,1588900.0,Moderna
2019-01-04,17.5,16.0,16.9599990845,15.8940000534,1651800.0,Moderna
2019-01-07,17.9400005341,17.5400009155,16.2700004578,16.1800003052,1585400.0,Moderna
2019-01-08,17.468000412,17.3500003815,16.9500007629,16.0499992371,1892700.0,Moderna
2019-01-09,17.25,17.2000007629,16.3299999237,16.1499996185,1187400.0,Moderna
2019-01-10,16.5100002289,16.3600006104,16.4799995422,16.0,487300.0,Moderna
2019-01-11,17.0599994659,16.6000003815,17.0,16.5300006866,580600.0,Moderna
2019-01-14,17.0599994659,17.0,16.7399997711,16.7199993134,612900.0,Moderna
2019-01-15,17.0,17.0,16.5900001526,16.4099998474,468100.0,Moderna
2019-01-16,16.9500007629,16.7999992371,16.2600002289,16.2600002289,272800.0,Moderna
2019-01-17,16.5300006866,16.0499992371,16.3099994659,16.0499992371,315700.0,Moderna
2019-01-18,16.7999992371,16.4599990845,16.6900005341,16.25,630000.0,Moderna
2019-01-22,16.6350002289,16.6200008392,15.5600004196,15.3500003815,636900.0,Moderna
2019-01-23,15.9200000763,15.5900001526,14.7899999619,14.7600002289,652600.0,Moderna
2019-01-24,15.1949996948,14.8999996185,14.6400003433,14.6400003433,452900.0,Moderna
2019-01-25,14.9200000763,14.8000001907,14.9099998474,14.3999996185,942200.0,Moderna
2019-01-28,14.8400001526,14.8400001526,14.4499998093,14.4499998093,656500.0,Moderna
2019-01-29,14.875,14.4600000381,14.6300001144,14.4499998093,592800.0,Moderna
2019-01-30,15.5450000763,14.720000267,15.1300001144,14.6499996185,758900.0,Moderna
2019-01-31,17.4799995422,15.2399997711,16.6000003815,15.2399997711,2259200.0,Moderna
2019-02-01,17.0079994202,16.7999992371,16.2199993134,15.8999996185,617200.0,Moderna
2019-02-04,16.4899997711,16.2199993134,16.2700004578,15.9499998093,297800.0,Moderna
2019-02-05,17.4899997711,16.2900009155,17.1800003052,16.2080001831,652700.0,Moderna
2019-02-06,18.3899993896,17.25,18.1399993896,17.1100006104,1015900.0,Moderna
2019-02-07,18.0680007935,17.9500007629,17.0499992371,17.0400009155,527600.0,Moderna
2019-02-08,18.1499996185,17.1000003815,17.9899997711,17.1000003815,685700.0,Moderna
2019-02-11,18.6459999084,17.9899997711,18.1700000763,17.7509994507,597900.0,Moderna
2019-02-12,18.7600002289,18.2099990845,18.6900005341,17.6000003815,753100.0,Moderna
2019-02-13,19.2199993134,18.9899997711,18.5300006866,18.2999992371,1333500.0,Moderna
2019-02-14,19.9599990845,18.6399993896,19.6599998474,18.6299991608,1091400.0,Moderna
2019-02-15,21.466999054,19.9400005341,21.4400005341,19.7000007629,2087400.0,Moderna
2019-02-19,21.5130004883,21.5100002289,20.8299999237,20.0499992371,1204700.0,Moderna
2019-02-20,21.2399997711,21.1200008392,19.9200000763,19.1299991608,1159900.0,Moderna
2019-02-21,19.9799995422,19.7399997711,19.3400001526,18.8799991608,822600.0,Moderna
2019-02-22,20.0400009155,19.3500003815,19.8799991608,19.3500003815,567600.0,Moderna
2019-02-25,22.2999992371,20.5400009155,21.6499996185,19.8299999237,1917900.0,Moderna
2019-02-26,24.3999996185,21.6000003815,23.7000007629,21.5599994659,2522800.0,Moderna
2019-02-27,23.8299999237,23.3700008392,22.1000003815,21.5300006866,1553000.0,Moderna
2019-02-28,23.0300006866,22.4500007629,22.6000003815,22.0499992371,511000.0,Moderna
2019-03-01,23.3899993896,23.0900001526,22.2700004578,21.6399993896,867000.0,Moderna
2019-03-04,22.7999992371,22.4699993134,21.1200008392,20.5200004578,1134100.0,Moderna
2019-03-05,21.4899997711,21.1800003052,21.3700008392,20.2900009155,1086400.0,Moderna
2019-03-06,22.0499992371,21.3999996185,20.6499996185,20.0599994659,1061000.0,Moderna
2019-03-07,21.1550006866,20.4200000763,20.5900001526,19.6119995117,1018100.0,Moderna
2019-03-08,21.0799999237,20.3700008392,20.9300003052,19.8999996185,631100.0,Moderna
2019-03-11,20.9899997711,20.9899997711,20.4300003052,19.9699993134,915400.0,Moderna
2019-03-12,20.8899993896,20.5200004578,19.2600002289,19.1200008392,1627600.0,Moderna
2019-03-13,20.2549991608,19.2999992371,19.9699993134,19.2299995422,756500.0,Moderna
2019-03-14,21.0,19.9200000763,20.8199996948,19.9200000763,883600.0,Moderna
2019-03-15,22.1900005341,20.9899997711,21.8199996948,20.8899993896,2686600.0,Moderna
2019-03-18,22.2199993134,21.7399997711,22.1800003052,21.2199993134,1245600.0,Moderna
2019-03-19,22.6000003815,22.4699993134,20.3500003815,20.1800003052,976100.0,Moderna
2019-03-20,20.9799995422,20.4099998474,20.0,19.8999996185,985000.0,Moderna
2019-03-21,20.25,20.0,19.3400001526,19.2099990845,860500.0,Moderna
2019-03-22,19.7000007629,19.3799991608,19.0,18.75,579500.0,Moderna
2019-03-25,19.5900001526,19.0,19.3999996185,18.2099990845,671700.0,Moderna
2019-03-26,19.9400005341,19.6100006104,19.8999996185,19.2399997711,393600.0,Moderna
2019-03-27,20.0799999237,20.0799999237,19.2700004578,18.8899993896,602600.0,Moderna
2019-03-28,19.7399997711,19.2999992371,19.6599998474,19.0,436300.0,Moderna
2019-03-29,20.7999992371,19.8700008392,20.3500003815,19.4699993134,660800.0,Moderna
2019-04-01,20.9150009155,20.5400009155,20.5900001526,20.0400009155,547600.0,Moderna
2019-04-02,20.6800003052,20.6800003052,19.7000007629,19.5400009155,546400.0,Moderna
2019-04-03,21.6700000763,19.9200000763,21.3299999237,19.8099994659,909300.0,Moderna
2019-04-04,23.1800003052,21.1200008392,23.0799999237,21.0400009155,1705900.0,Moderna
2019-04-05,26.2299995422,23.7999992371,25.9599990845,22.6650009155,1978100.0,Moderna
2019-04-08,29.7900009155,25.8999996185,27.2299995422,25.6000003815,2673100.0,Moderna
2019-04-09,28.3999996185,27.2999992371,26.8199996948,26.311000824,1051500.0,Moderna
2019-04-10,27.7399997711,26.8999996185,26.7999992371,26.5,639200.0,Moderna
2019-04-11,26.9899997711,26.8199996948,25.7299995422,24.2600002289,1030000.0,Moderna
2019-04-12,26.0510005951,26.0,24.6100006104,24.2700004578,708600.0,Moderna
2019-04-15,25.9400005341,24.9899997711,25.8400001526,24.6200008392,636500.0,Moderna
2019-04-16,26.2199993134,26.0,23.7800006866,23.6499996185,964600.0,Moderna
2019-04-17,24.1200008392,24.0,23.5,22.313999176,918500.0,Moderna
2019-04-18,23.5499992371,23.4699993134,22.5100002289,22.4300003052,736400.0,Moderna
2019-04-22,23.9899997711,22.7000007629,23.6299991608,22.5109996796,494100.0,Moderna
2019-04-23,24.9829998016,23.7299995422,24.7000007629,23.7299995422,617800.0,Moderna
2019-04-24,25.7600002289,24.7999992371,25.7600002289,24.2900009155,702200.0,Moderna
2019-04-25,26.7199993134,25.7600002289,25.7399997711,25.4300003052,603300.0,Moderna
2019-04-26,27.2999992371,25.8299999237,26.2600002289,25.6900005341,593500.0,Moderna
2019-04-29,27.2000007629,26.2800006866,25.1399993896,24.9710006714,1057800.0,Moderna
2019-04-30,26.0300006866,25.2800006866,26.0300006866,25.0,620700.0,Moderna
2019-05-01,27.0900001526,26.3099994659,26.3999996185,25.8700008392,1121500.0,Moderna
2019-05-02,28.4899997711,26.3299999237,28.3400001526,26.1900005341,1079600.0,Moderna
2019-05-03,28.9500007629,28.8899993896,27.2000007629,26.8500003815,837900.0,Moderna
2019-05-06,27.8099994659,26.3799991608,27.1000003815,26.25,667200.0,Moderna
2019-05-07,27.2560005188,27.1800003052,24.5499992371,24.1599998474,1061300.0,Moderna
2019-05-08,26.0,23.7000007629,23.5400009155,23.5300006866,1023900.0,Moderna
2019-05-09,24.0,23.5,23.2600002289,22.75,523100.0,Moderna
2019-05-10,24.9300003052,23.0400009155,24.9200000763,22.7999992371,536200.0,Moderna
2019-05-13,24.7700004578,24.4599990845,24.4300003052,23.2250003815,491600.0,Moderna
2019-05-14,24.8899993896,24.5,23.5900001526,23.5699996948,473900.0,Moderna
2019-05-15,23.8400001526,23.4599990845,23.1200008392,22.8099994659,847300.0,Moderna
2019-05-16,24.0499992371,23.5,23.4599990845,23.1499996185,536600.0,Moderna
2019-05-17,23.4290008545,23.3099994659,23.0799999237,21.6800003052,1275200.0,Moderna
2019-05-20,23.6000003815,22.8500003815,22.6000003815,22.5499992371,552700.0,Moderna
2019-05-21,23.1599998474,22.6499996185,22.7000007629,22.4300003052,475900.0,Moderna
2019-05-22,22.767999649,22.6499996185,22.0,21.9300003052,569600.0,Moderna
2019-05-23,21.9400005341,21.75,21.3799991608,21.0100002289,739600.0,Moderna
2019-05-24,22.0,21.5599994659,21.8299999237,21.4099998474,744000.0,Moderna
2019-05-28,22.4599990845,22.2999992371,21.5400009155,21.4400005341,616000.0,Moderna
2019-05-29,21.8980007172,21.7099990845,21.7000007629,21.1599998474,490700.0,Moderna
2019-05-30,21.8999996185,21.8400001526,21.4899997711,21.0499992371,361300.0,Moderna
2019-05-31,21.3799991608,21.1599998474,20.7800006866,20.7399997711,443500.0,Moderna
2019-06-03,20.9899997711,20.7900009155,19.8500003815,18.8199996948,1031600.0,Moderna
2019-06-04,20.7399997711,19.7600002289,19.4699993134,19.2299995422,1077700.0,Moderna
2019-06-05,19.2000007629,19.2000007629,17.7000007629,17.2000007629,5046100.0,Moderna
2019-06-06,18.920999527,17.8299999237,17.9400005341,17.6100006104,6066300.0,Moderna
2019-06-07,18.3999996185,17.7099990845,17.5200004578,17.2999992371,1892800.0,Moderna
2019-06-10,17.9899997711,17.8500003815,15.6700000763,15.6700000763,2574700.0,Moderna
2019-06-11,16.8799991608,16.0900001526,16.0,15.75,5614200.0,Moderna
2019-06-12,16.3600006104,16.1100006104,16.2999992371,15.6199998856,2042400.0,Moderna
2019-06-13,17.5900001526,16.4200000763,16.1599998474,16.0499992371,1607300.0,Moderna
2019-06-14,16.6749992371,16.25,15.3999996185,15.3199996948,2080000.0,Moderna
2019-06-17,15.8500003815,15.5399999619,15.7700004578,15.279999733,1220400.0,Moderna
2019-06-18,16.1900005341,15.8999996185,15.7399997711,15.5780000687,1120200.0,Moderna
2019-06-19,16.3020000458,15.75,15.5,15.3699998856,2831100.0,Moderna
2019-06-20,15.9350004196,15.8500003815,15.1800003052,14.8599996567,1605400.0,Moderna
2019-06-21,15.3199996948,15.1999998093,14.6999998093,14.5,2115700.0,Moderna
2019-06-24,14.6909999847,14.4099998474,14.0399999619,14.0200004578,1327300.0,Moderna
2019-06-25,14.25,14.1099996567,13.7700004578,13.6499996185,1935300.0,Moderna
2019-06-26,14.1800003052,13.9200000763,13.6999998093,13.6499996185,1112800.0,Moderna
2019-06-27,14.404999733,13.5,14.3400001526,13.5,1724400.0,Moderna
2019-06-28,14.6400003433,14.4099998474,14.6400003433,14.1099996567,1657000.0,Moderna
2019-07-01,15.0799999237,14.8599996567,14.7299995422,14.470000267,1134400.0,Moderna
2019-07-02,14.7100000381,14.7100000381,14.3999996185,14.0,1202100.0,Moderna
2019-07-03,15.3299999237,14.5,15.3100004196,14.3999996185,954500.0,Moderna
2019-07-05,15.470000267,15.470000267,14.9600000381,14.8299999237,970600.0,Moderna
2019-07-08,14.8999996185,14.8900003433,14.2899999619,14.1400003433,938300.0,Moderna
2019-07-09,14.8500003815,14.3100004196,14.8500003815,14.1499996185,739700.0,Moderna
2019-07-10,15.220000267,14.9399995804,14.4799995422,14.0500001907,1770200.0,Moderna
2019-07-11,14.6999998093,14.5600004196,14.4399995804,14.1199998856,1135100.0,Moderna
2019-07-12,14.4799995422,14.2700004578,14.1999998093,14.0600004196,1084300.0,Moderna
2019-07-15,14.4600000381,14.279999733,14.3199996948,14.0,727600.0,Moderna
2019-07-16,14.4750003815,14.3199996948,14.1400003433,14.0,1111000.0,Moderna
2019-07-17,14.5900001526,14.1700000763,14.029999733,14.0,1202300.0,Moderna
2019-07-18,14.279999733,14.0900001526,14.2600002289,13.8999996185,756800.0,Moderna
2019-07-19,14.3999996185,14.2899999619,14.1099996567,14.0100002289,1042600.0,Moderna
2019-07-22,14.3199996948,14.220000267,14.0500001907,13.9099998474,1058900.0,Moderna
2019-07-23,14.1300001144,14.0600004196,13.6000003815,13.1199998856,2053300.0,Moderna
2019-07-24,14.5200004578,13.75,14.470000267,13.4729995728,1167300.0,Moderna
2019-07-25,14.6499996185,14.5100002289,13.5100002289,13.5,895500.0,Moderna
2019-07-26,14.1800003052,13.5900001526,14.1199998856,13.3599996567,669000.0,Moderna
2019-07-29,14.3299999237,14.1700000763,13.6899995804,13.5600004196,1049600.0,Moderna
2019-07-30,13.7600002289,13.6099996567,13.3999996185,13.2899999619,929500.0,Moderna
2019-07-31,13.5100002289,13.4200000763,13.1000003815,13.0399999619,1087500.0,Moderna
2019-08-01,13.3999996185,13.1999998093,13.0100002289,12.7100000381,1502100.0,Moderna
2019-08-02,13.0369997025,13.0,12.7299995422,12.3999996185,1180300.0,Moderna
2019-08-05,12.6899995804,12.5500001907,12.2600002289,12.1999998093,1038200.0,Moderna
2019-08-06,12.8680000305,12.5,12.2899999619,11.8999996185,2007700.0,Moderna
2019-08-07,14.5,12.2600002289,12.8500003815,11.5399999619,3003000.0,Moderna
2019-08-08,13.3000001907,12.9099998474,13.1899995804,12.3000001907,1500900.0,Moderna
2019-08-09,13.5500001907,13.1400003433,13.3299999237,12.970000267,744900.0,Moderna
2019-08-12,13.6800003052,13.4200000763,13.0200004578,12.984000206,780300.0,Moderna
2019-08-13,13.3950004578,13.0,13.3000001907,12.7600002289,559000.0,Moderna
2019-08-14,13.220000267,13.0799999237,12.7399997711,12.5,1362700.0,Moderna
2019-08-15,12.9499998093,12.720000267,12.6700000763,12.470000267,1162800.0,Moderna
2019-08-16,13.2399997711,12.8500003815,13.1599998474,12.7899999619,1105100.0,Moderna
2019-08-19,13.5,13.25,13.3999996185,13.0200004578,1914300.0,Moderna
2019-08-20,14.6499996185,13.8699998856,14.1499996185,13.6000003815,3366900.0,Moderna
2019-08-21,14.4099998474,14.25,14.2899999619,13.7600002289,1416100.0,Moderna
2019-08-22,14.4300003052,14.3699998856,14.1599998474,14.0399999619,1022400.0,Moderna
2019-08-23,14.3599996567,14.0799999237,13.8800001144,13.8299999237,1501000.0,Moderna
2019-08-26,15.3800001144,14.0100002289,14.970000267,14.0,3153400.0,Moderna
2019-08-27,15.5,15.1700000763,14.5100002289,14.1199998856,2720200.0,Moderna
2019-08-28,15.0399999619,14.5100002289,14.8199996948,14.3800001144,1451700.0,Moderna
2019-08-29,15.1999998093,14.9099998474,15.1800003052,14.6099996567,1684000.0,Moderna
